# exported by fityk 0.8.7
#1-Zn:x	1-Zn:y	1-Zn:s	1-Zn:F(x)	1-Zn:%_1(x)	1-Zn:%_2(x)	1-Zn:%_3(x)	1-Zn:a
16.57	1	1	4.82918e-217	2.36622e-251	4.82918e-217	2.97802e-288	1
16.58	4	2	1.14917e-217	5.45021e-252	1.14917e-217	8.01682e-289	1
16.6	2	1.41421	6.46771e-219	2.87564e-253	6.46771e-219	5.78726e-290	1
16.61	1	1	1.5297e-219	6.58715e-254	1.5297e-219	1.55192e-290	1
16.63	3	1.73205	8.50469e-221	3.43739e-255	8.50469e-221	1.1117e-291	1
16.65	5	2.23607	4.68997e-222	1.7806e-256	4.68997e-222	7.92258e-293	1
16.66	3	1.73205	1.09799e-222	4.04146e-257	1.09799e-222	2.1109e-293	1
16.68	1	1	5.98133e-224	2.07055e-258	5.98133e-224	1.49278e-294	1
16.69	6	2.44949	1.39178e-224	4.67371e-259	1.39178e-224	3.96204e-295	1
16.71	3	1.73205	7.48956e-226	2.36821e-260	7.48956e-226	2.7803e-296	1
16.72	2	1.41421	1.7321e-226	5.31619e-261	1.7321e-226	7.35086e-297	1
16.74	5	2.23607	9.20761e-228	2.66421e-262	9.20761e-228	5.11866e-298	1
16.76	3	1.73205	4.8549e-229	1.32538e-263	4.8549e-229	3.54599e-299	1
16.77	2	1.41421	1.1114e-229	2.94803e-264	1.1114e-229	9.31514e-300	1
16.79	4	2	5.78882e-231	1.45049e-265	5.78882e-231	6.40349e-301	1
16.8	3	1.73205	1.31711e-231	3.20856e-266	1.31711e-231	1.67568e-301	1
16.82	1	1	6.77691e-233	1.56136e-267	6.77691e-233	1.14305e-302	1
16.83	5	2.23607	1.53253e-233	3.43481e-268	1.53253e-233	2.97963e-303	1
16.85	4	2	7.78941e-235	1.65313e-269	7.78941e-235	2.01689e-304	1
16.87	2	1.41421	3.92699e-236	7.89799e-271	3.92699e-236	1.3582e-305	1
16.88	2	1.41421	8.79041e-237	1.72157e-271	8.79041e-237	3.51776e-306	1
16.9	5	2.23607	4.37776e-238	8.13475e-273	4.37776e-238	2.35069e-307	1
16.91	4	2	9.73969e-239	1.76342e-273	9.73969e-239	6.06485e-308	1
16.93	4	2	4.79155e-240	8.24113e-275	4.79155e-240	4.02156e-309	1
16.95	4	2	2.33811e-241	3.82316e-276	2.33811e-241	2.65297e-310	1
16.96	3	1.73205	5.1491e-242	8.2119e-277	5.1491e-242	6.80084e-311	1
16.98	0	1	2.48203e-243	3.76782e-278	2.48203e-243	4.4519e-312	1
16.99	2	1.41421	5.43273e-244	8.04852e-279	5.43273e-244	1.13684e-312	1
17.01	1	1	2.58692e-245	3.65235e-280	2.58692e-245	7.38462e-314	1
17.02	2	1.41421	5.62777e-246	7.75895e-281	5.62777e-246	1.87847e-314	1
17.04	3	1.73205	2.64721e-247	3.48232e-282	2.64721e-247	1.21082e-315	1
17.06	5	2.23607	1.23509e-248	1.55146e-283	1.23509e-248	7.76436e-317	1
17.07	5	2.23607	2.65966e-249	3.26573e-284	2.65966e-249	1.9623e-317	1
17.09	4	2	1.22581e-250	1.43901e-285	1.22581e-250	1.24669e-318	1
17.1	7	2.64575	2.62359e-251	3.01236e-286	2.62359e-251	3.14147e-319	1
17.12	7	2.64575	1.19449e-252	1.3128e-287	1.19449e-252	1.97873e-320	1
17.14	3	1.73205	5.39419e-254	5.67935e-289	5.39419e-254	0	1
17.15	2	1.41421	1.1428e-254	1.17801e-289	1.1428e-254	0	1
17.17	2	1.41421	5.09803e-256	5.04034e-291	5.09803e-256	0	1
17.18	4	2	1.07347e-256	1.03972e-291	1.07347e-256	0	1
17.2	2	1.41421	4.73054e-258	4.39982e-293	4.73054e-258	0	1
17.21	1	1	9.90017e-259	9.02604e-294	9.90017e-259	0	1
17.23	2	1.41421	4.30973e-260	3.77769e-295	4.30973e-260	0	1
17.25	4	2	1.86087e-261	1.5695e-296	1.86087e-261	0	1
17.26	5	2.23607	3.85497e-262	3.1903e-297	3.85497e-262	0	1
17.28	2	1.41421	1.64428e-263	1.31092e-298	1.64428e-263	0	1
17.29	4	2	3.38551e-264	2.65004e-299	3.38551e-264	0	1
17.31	2	1.41421	1.42648e-265	1.07698e-300	1.42648e-265	0	1
17.33	4	2	5.96164e-267	4.34479e-302	5.96164e-267	0	1
17.34	5	2.23607	1.21503e-267	8.70265e-303	1.21503e-267	0	1
17.36	2	1.41421	5.01621e-269	3.47235e-304	5.01621e-269	0	1
17.37	2	1.41421	1.01611e-269	6.9169e-305	1.01611e-269	0	1
17.39	5	2.23607	4.14397e-271	2.72956e-306	4.14397e-271	0	1
17.4	3	1.73205	8.34308e-272	5.40737e-307	8.34308e-272	0	1
17.42	5	2.23607	3.36116e-273	2.11046e-308	3.36116e-273	0	1
17.44	3	1.73205	1.34311e-274	8.17665e-310	1.34311e-274	0	1
17.45	4	2	2.67666e-275	1.60501e-310	2.67666e-275	0	1
17.47	2	1.41421	1.05658e-276	6.15013e-312	1.05658e-276	0	1
17.48	2	1.41421	2.09281e-277	1.20058e-312	2.09281e-277	0	1
17.5	2	1.41421	8.16069e-279	4.54997e-314	8.16069e-279	0	1
17.52	3	1.73205	3.15633e-280	1.71172e-315	3.15633e-280	0	1
17.53	1	1	6.18846e-281	3.31089e-316	6.18846e-281	0	1
17.55	2	1.41421	2.36443e-282	1.23007e-317	2.36443e-282	0	1
17.56	3	1.73205	4.60754e-283	2.35703e-318	4.60754e-283	0	1
17.58	4	2	1.739e-284	7.36553e-320	1.739e-284	0	1
17.59	1	1	3.36812e-285	0	3.36812e-285	0	1
17.61	0	1	1.25576e-286	0	1.25576e-286	0	1
17.63	0	1	4.64391e-288	0	4.64391e-288	0	1
17.64	3	1.73205	8.90316e-289	0	8.90316e-289	0	1
17.66	2	1.41421	3.25244e-290	0	3.25244e-290	0	1
17.67	7	2.64575	6.19746e-291	0	6.19746e-291	0	1
17.69	1	1	2.23649e-292	0	2.23649e-292	0	1
17.71	3	1.73205	8.00529e-294	0	8.00529e-294	0	1
17.72	0	1	1.50992e-294	0	1.50992e-294	0	1
17.74	2	1.41421	5.33892e-296	0	5.33892e-296	0	1
17.75	4	2	1.00086e-296	0	1.00086e-296	0	1
17.77	2	1.41421	3.49592e-298	0	3.49592e-298	0	1
17.78	2	1.41421	6.51368e-299	0	6.51368e-299	0	1
17.8	2	1.41421	2.24751e-300	0	2.24751e-300	0	1
17.82	2	1.41421	7.6919e-302	0	7.6919e-302	0	1
17.83	2	1.41421	1.41864e-302	0	1.41864e-302	0	1
17.85	1	1	4.79615e-304	0	4.79615e-304	0	1
17.86	0	1	8.79173e-305	0	8.79173e-305	0	1
17.88	2	1.41421	2.93618e-306	0	2.93618e-306	0	1
17.89	2	1.41421	5.34944e-307	0	5.34944e-307	0	1
17.91	3	1.73205	1.76484e-308	0	1.76484e-308	0	1
17.93	1	1	5.77509e-310	0	5.77509e-310	0	1
17.94	2	1.41421	1.0415e-310	0	1.0415e-310	0	1
17.96	3	1.73205	3.36667e-312	0	3.36667e-312	0	1
17.97	1	1	6.03452e-313	0	6.03452e-313	0	1
17.99	1	1	1.92696e-314	0	1.92696e-314	0	1
18.01	0	1	6.10325e-316	0	6.10325e-316	0	1
18.02	1	1	1.08285e-316	0	1.08285e-316	0	1
18.04	0	1	3.38799e-318	0	3.38799e-318	0	1
18.05	4	2	5.94386e-319	0	5.94386e-319	0	1
18.07	2	1.41421	1.58496e-320	0	1.58496e-320	0	1
18.08	1	1	0	0	0	0	1
18.1	3	1.73205	0	0	0	0	1
18.12	1	1	0	0	0	0	1
18.13	0	1	0	0	0	0	1
18.15	3	1.73205	0	0	0	0	1
18.16	1	1	0	0	0	0	1
18.18	2	1.41421	0	0	0	0	1
18.2	1	1	0	0	0	0	1
18.21	2	1.41421	0	0	0	0	1
18.23	0	1	0	0	0	0	1
18.24	5	2.23607	0	0	0	0	1
18.26	1	1	0	0	0	0	1
18.27	3	1.73205	0	0	0	0	1
18.29	1	1	0	0	0	0	1
18.31	4	2	0	0	0	0	1
18.32	0	1	0	0	0	0	1
18.34	0	1	0	0	0	0	1
18.35	1	1	0	0	0	0	1
18.37	1	1	0	0	0	0	1
18.39	4	2	0	0	0	0	1
18.4	2	1.41421	0	0	0	0	1
18.42	2	1.41421	0	0	0	0	1
18.43	3	1.73205	0	0	0	0	1
18.45	0	1	0	0	0	0	1
18.46	1	1	0	0	0	0	1
18.48	4	2	0	0	0	0	1
18.5	0	1	0	0	0	0	1
18.51	0	1	0	0	0	0	1
18.53	2	1.41421	0	0	0	0	1
18.54	1	1	0	0	0	0	1
18.56	2	1.41421	0	0	0	0	1
18.58	1	1	0	0	0	0	1
18.59	1	1	0	0	0	0	1
18.61	1	1	0	0	0	0	1
18.62	0	1	0	0	0	0	1
18.64	1	1	0	0	0	0	1
18.65	2	1.41421	0	0	0	0	1
18.67	0	1	0	0	0	0	1
18.69	2	1.41421	0	0	0	0	1
18.7	1	1	0	0	0	0	1
18.72	1	1	0	0	0	0	1
18.73	2	1.41421	0	0	0	0	1
18.75	1	1	0	0	0	0	1
18.77	2	1.41421	0	0	0	0	1
18.78	1	1	0	0	0	0	1
18.8	0	1	0	0	0	0	1
18.81	1	1	0	0	0	0	1
18.83	2	1.41421	0	0	0	0	1
18.84	2	1.41421	0	0	0	0	1
18.86	1	1	0	0	0	0	1
18.88	0	1	0	0	0	0	1
18.89	1	1	0	0	0	0	1
18.91	0	1	0	0	0	0	1
18.92	0	1	0	0	0	0	1
18.94	3	1.73205	0	0	0	0	1
18.95	1	1	0	0	0	0	1
18.97	2	1.41421	0	0	0	0	1
18.99	2	1.41421	0	0	0	0	1
19	1	1	0	0	0	0	1
19.02	0	1	0	0	0	0	1
19.03	0	1	0	0	0	0	1
19.05	0	1	0	0	0	0	1
19.07	2	1.41421	0	0	0	0	1
19.08	2	1.41421	0	0	0	0	1
19.1	0	1	0	0	0	0	1
19.11	0	1	0	0	0	0	1
19.13	1	1	0	0	0	0	1
19.14	1	1	0	0	0	0	1
19.16	1	1	0	0	0	0	1
19.18	0	1	0	0	0	0	1
19.19	2	1.41421	0	0	0	0	1
19.21	0	1	0	0	0	0	1
19.22	0	1	0	0	0	0	1
19.24	1	1	0	0	0	0	1
19.26	0	1	0	0	0	0	1
19.27	1	1	0	0	0	0	1
19.29	1	1	0	0	0	0	1
19.3	2	1.41421	0	0	0	0	1
19.32	1	1	0	0	0	0	1
19.33	2	1.41421	0	0	0	0	1
19.35	1	1	0	0	0	0	1
19.37	0	1	0	0	0	0	1
19.38	0	1	0	0	0	0	1
19.4	1	1	0	0	0	0	1
19.41	0	1	0	0	0	0	1
19.43	2	1.41421	0	0	0	0	1
19.45	0	1	0	0	0	0	1
19.46	2	1.41421	0	0	0	0	1
19.48	0	1	0	0	0	0	1
19.49	1	1	0	0	0	0	1
19.51	4	2	0	0	0	0	1
19.52	0	1	0	0	0	0	1
19.54	1	1	0	0	0	0	1
19.56	1	1	0	0	0	0	1
19.57	0	1	0	0	0	0	1
19.59	2	1.41421	0	0	0	0	1
19.6	1	1	0	0	0	0	1
19.62	2	1.41421	0	0	0	0	1
19.64	0	1	0	0	0	0	1
19.65	0	1	0	0	0	0	1
19.67	2	1.41421	0	0	0	0	1
19.68	0	1	0	0	0	0	1
19.7	1	1	0	0	0	0	1
19.71	3	1.73205	0	0	0	0	1
19.73	2	1.41421	0	0	0	0	1
19.75	1	1	0	0	0	0	1
19.76	1	1	0	0	0	0	1
19.78	2	1.41421	0	0	0	0	1
19.79	1	1	0	0	0	0	1
19.81	2	1.41421	0	0	0	0	1
19.83	1	1	0	0	0	0	1
19.84	0	1	0	0	0	0	1
19.86	1	1	0	0	0	0	1
19.87	2	1.41421	0	0	0	0	1
19.89	2	1.41421	0	0	0	0	1
19.9	0	1	0	0	0	0	1
19.92	4	2	0	0	0	0	1
19.94	1	1	0	0	0	0	1
19.95	2	1.41421	0	0	0	0	1
19.97	1	1	0	0	0	0	1
19.98	4	2	0	0	0	0	1
20	0	1	0	0	0	0	1
20.02	0	1	0	0	0	0	1
20.03	2	1.41421	0	0	0	0	1
20.05	0	1	0	0	0	0	1
20.06	4	2	0	0	0	0	1
20.08	3	1.73205	0	0	0	0	1
20.09	0	1	0	0	0	0	1
20.11	1	1	0	0	0	0	1
20.13	2	1.41421	0	0	0	0	1
20.14	0	1	0	0	0	0	1
20.16	3	1.73205	0	0	0	0	1
20.17	2	1.41421	0	0	0	0	1
20.19	1	1	0	0	0	0	1
20.2	1	1	0	0	0	0	1
20.22	1	1	0	0	0	0	1
20.24	1	1	0	0	0	0	1
20.25	3	1.73205	0	0	0	0	1
20.27	2	1.41421	0	0	0	0	1
20.28	3	1.73205	0	0	0	0	1
20.3	0	1	0	0	0	0	1
20.32	0	1	0	0	0	0	1
20.33	2	1.41421	0	0	0	0	1
20.35	4	2	0	0	0	0	1
20.36	3	1.73205	0	0	0	0	1
20.38	1	1	0	0	0	0	1
20.39	0	1	0	0	0	0	1
20.41	0	1	0	0	0	0	1
20.43	0	1	0	0	0	0	1
20.44	2	1.41421	0	0	0	0	1
20.46	1	1	0	0	0	0	1
20.47	2	1.41421	0	0	0	0	1
20.49	3	1.73205	0	0	0	0	1
20.51	2	1.41421	0	0	0	0	1
20.52	1	1	0	0	0	0	1
20.54	1	1	0	0	0	0	1
20.55	1	1	0	0	0	0	1
20.57	1	1	0	0	0	0	1
20.58	2	1.41421	0	0	0	0	1
20.6	2	1.41421	0	0	0	0	1
20.62	1	1	0	0	0	0	1
20.63	2	1.41421	0	0	0	0	1
20.65	1	1	0	0	0	0	1
20.66	1	1	0	0	0	0	1
20.68	1	1	0	0	0	0	1
20.7	1	1	0	0	0	0	1
20.71	1	1	0	0	0	0	1
20.73	3	1.73205	0	0	0	0	1
20.74	0	1	0	0	0	0	1
20.76	0	1	0	0	0	0	1
20.77	1	1	0	0	0	0	1
20.79	0	1	0	0	0	0	1
20.81	1	1	0	0	0	0	1
20.82	3	1.73205	0	0	0	0	1
20.84	0	1	0	0	0	0	1
20.85	1	1	0	0	0	0	1
20.87	0	1	0	0	0	0	1
20.89	1	1	0	0	0	0	1
20.9	1	1	0	0	0	0	1
20.92	0	1	0	0	0	0	1
20.93	0	1	0	0	0	0	1
20.95	0	1	0	0	0	0	1
20.96	0	1	0	0	0	0	1
20.98	1	1	0	0	0	0	1
21	1	1	0	0	0	0	1
21.01	2	1.41421	0	0	0	0	1
21.03	1	1	0	0	0	0	1
21.04	1	1	0	0	0	0	1
21.06	0	1	0	0	0	0	1
21.08	0	1	0	0	0	0	1
21.09	2	1.41421	0	0	0	0	1
21.11	0	1	0	0	0	0	1
21.12	1	1	0	0	0	0	1
21.14	0	1	0	0	0	0	1
21.15	2	1.41421	0	0	0	0	1
21.17	1	1	0	0	0	0	1
21.19	1	1	0	0	0	0	1
21.2	1	1	0	0	0	0	1
21.22	0	1	0	0	0	0	1
21.23	3	1.73205	0	0	0	0	1
21.25	1	1	0	0	0	0	1
21.26	1	1	0	0	0	0	1
21.28	2	1.41421	0	0	0	0	1
21.3	0	1	0	0	0	0	1
21.31	0	1	0	0	0	0	1
21.33	0	1	0	0	0	0	1
21.34	0	1	0	0	0	0	1
21.36	1	1	0	0	0	0	1
21.38	1	1	0	0	0	0	1
21.39	0	1	0	0	0	0	1
21.41	2	1.41421	0	0	0	0	1
21.42	3	1.73205	0	0	0	0	1
21.44	2	1.41421	0	0	0	0	1
21.45	0	1	0	0	0	0	1
21.47	0	1	0	0	0	0	1
21.49	2	1.41421	0	0	0	0	1
21.5	2	1.41421	0	0	0	0	1
21.52	0	1	0	0	0	0	1
21.53	2	1.41421	0	0	0	0	1
21.55	4	2	0	0	0	0	1
21.57	0	1	0	0	0	0	1
21.58	2	1.41421	0	0	0	0	1
21.6	1	1	0	0	0	0	1
21.61	0	1	0	0	0	0	1
21.63	1	1	0	0	0	0	1
21.64	0	1	0	0	0	0	1
21.66	0	1	0	0	0	0	1
21.68	1	1	0	0	0	0	1
21.69	2	1.41421	0	0	0	0	1
21.71	2	1.41421	0	0	0	0	1
21.72	1	1	0	0	0	0	1
21.74	3	1.73205	0	0	0	0	1
21.76	0	1	0	0	0	0	1
21.77	1	1	0	0	0	0	1
21.79	2	1.41421	0	0	0	0	1
21.8	0	1	0	0	0	0	1
21.82	6	2.44949	0	0	0	0	1
21.83	2	1.41421	0	0	0	0	1
21.85	1	1	0	0	0	0	1
21.87	0	1	0	0	0	0	1
21.88	0	1	0	0	0	0	1
21.9	2	1.41421	0	0	0	0	1
21.91	0	1	0	0	0	0	1
21.93	0	1	0	0	0	0	1
21.95	0	1	0	0	0	0	1
21.96	1	1	0	0	0	0	1
21.98	0	1	0	0	0	0	1
21.99	1	1	0	0	0	0	1
22.01	2	1.41421	0	0	0	0	1
22.02	1	1	0	0	0	0	1
22.04	0	1	0	0	0	0	1
22.06	0	1	0	0	0	0	1
22.07	1	1	0	0	0	0	1
22.09	2	1.41421	0	0	0	0	1
22.1	3	1.73205	0	0	0	0	1
22.12	0	1	0	0	0	0	1
22.14	0	1	0	0	0	0	1
22.15	0	1	0	0	0	0	1
22.17	0	1	0	0	0	0	1
22.18	4	2	0	0	0	0	1
22.2	2	1.41421	0	0	0	0	1
22.21	1	1	0	0	0	0	1
22.23	0	1	0	0	0	0	1
22.25	1	1	0	0	0	0	1
22.26	0	1	0	0	0	0	1
22.28	0	1	0	0	0	0	1
22.29	2	1.41421	0	0	0	0	1
22.31	1	1	0	0	0	0	1
22.32	3	1.73205	0	0	0	0	1
22.34	1	1	0	0	0	0	1
22.36	1	1	0	0	0	0	1
22.37	0	1	0	0	0	0	1
22.39	0	1	0	0	0	0	1
22.4	1	1	0	0	0	0	1
22.42	1	1	0	0	0	0	1
22.44	1	1	0	0	0	0	1
22.45	1	1	0	0	0	0	1
22.47	0	1	0	0	0	0	1
22.48	0	1	0	0	0	0	1
22.5	1	1	0	0	0	0	1
22.51	0	1	0	0	0	0	1
22.53	0	1	0	0	0	0	1
22.55	0	1	0	0	0	0	1
22.56	0	1	0	0	0	0	1
22.58	2	1.41421	0	0	0	0	1
22.59	3	1.73205	0	0	0	0	1
22.61	0	1	0	0	0	0	1
22.63	1	1	0	0	0	0	1
22.64	0	1	0	0	0	0	1
22.66	1	1	0	0	0	0	1
22.67	0	1	0	0	0	0	1
22.69	0	1	0	0	0	0	1
22.7	0	1	0	0	0	0	1
22.72	1	1	0	0	0	0	1
22.74	0	1	0	0	0	0	1
22.75	3	1.73205	0	0	0	0	1
22.77	3	1.73205	0	0	0	0	1
22.78	0	1	0	0	0	0	1
22.8	1	1	0	0	0	0	1
22.82	0	1	0	0	0	0	1
22.83	0	1	0	0	0	0	1
22.85	0	1	0	0	0	0	1
22.86	0	1	0	0	0	0	1
22.88	2	1.41421	0	0	0	0	1
22.89	0	1	0	0	0	0	1
22.91	2	1.41421	0	0	0	0	1
22.93	1	1	0	0	0	0	1
22.94	1	1	0	0	0	0	1
22.96	0	1	0	0	0	0	1
22.97	0	1	0	0	0	0	1
22.99	0	1	0	0	0	0	1
23.01	0	1	0	0	0	0	1
23.02	1	1	0	0	0	0	1
23.04	0	1	0	0	0	0	1
23.05	0	1	0	0	0	0	1
23.07	1	1	0	0	0	0	1
23.08	2	1.41421	0	0	0	0	1
23.1	0	1	0	0	0	0	1
23.12	1	1	0	0	0	0	1
23.13	1	1	0	0	0	0	1
23.15	0	1	0	0	0	0	1
23.16	1	1	0	0	0	0	1
23.18	0	1	0	0	0	0	1
23.2	0	1	0	0	0	0	1
23.21	1	1	0	0	0	0	1
23.23	1	1	0	0	0	0	1
23.24	1	1	0	0	0	0	1
23.26	2	1.41421	0	0	0	0	1
23.27	0	1	0	0	0	0	1
23.29	0	1	0	0	0	0	1
23.31	0	1	0	0	0	0	1
23.32	0	1	0	0	0	0	1
23.34	1	1	0	0	0	0	1
23.35	0	1	0	0	0	0	1
23.37	2	1.41421	0	0	0	0	1
23.38	0	1	0	0	0	0	1
23.4	1	1	0	0	0	0	1
23.42	0	1	0	0	0	0	1
23.43	1	1	0	0	0	0	1
23.45	1	1	0	0	0	0	1
23.46	0	1	0	0	0	0	1
23.48	0	1	0	0	0	0	1
23.5	1	1	0	0	0	0	1
23.51	1	1	0	0	0	0	1
23.53	0	1	0	0	0	0	1
23.54	1	1	0	0	0	0	1
23.56	0	1	0	0	0	0	1
23.57	0	1	0	0	0	0	1
23.59	1	1	0	0	0	0	1
23.61	0	1	0	0	0	0	1
23.62	0	1	0	0	0	0	1
23.64	1	1	0	0	0	0	1
23.65	0	1	0	0	0	0	1
23.67	0	1	0	0	0	0	1
23.69	0	1	0	0	0	0	1
23.7	0	1	0	0	0	0	1
23.72	0	1	0	0	0	0	1
23.73	1	1	0	0	0	0	1
23.75	0	1	0	0	0	0	1
23.76	0	1	0	0	0	0	1
23.78	0	1	0	0	0	0	1
23.8	1	1	0	0	0	0	1
23.81	0	1	0	0	0	0	1
23.83	0	1	0	0	0	0	1
23.84	1	1	0	0	0	0	1
23.86	1	1	0	0	0	0	1
23.88	0	1	0	0	0	0	1
23.89	2	1.41421	0	0	0	0	1
23.91	3	1.73205	0	0	0	0	1
23.92	0	1	0	0	0	0	1
23.94	0	1	0	0	0	0	1
23.95	1	1	0	0	0	0	1
23.97	0	1	0	0	0	0	1
23.99	0	1	0	0	0	0	1
24	1	1	0	0	0	0	1
24.02	0	1	0	0	0	0	1
24.03	0	1	0	0	0	0	1
24.05	1	1	0	0	0	0	1
24.07	1	1	0	0	0	0	1
24.08	2	1.41421	0	0	0	0	1
24.1	1	1	0	0	0	0	1
24.11	1	1	0	0	0	0	1
24.13	0	1	0	0	0	0	1
24.14	0	1	0	0	0	0	1
24.16	1	1	0	0	0	0	1
24.18	0	1	0	0	0	0	1
24.19	0	1	0	0	0	0	1
24.21	0	1	0	0	0	0	1
24.22	0	1	0	0	0	0	1
24.24	1	1	0	0	0	0	1
24.26	0	1	0	0	0	0	1
24.27	0	1	0	0	0	0	1
24.29	2	1.41421	0	0	0	0	1
24.3	0	1	0	0	0	0	1
24.32	0	1	0	0	0	0	1
24.33	1	1	0	0	0	0	1
24.35	1	1	0	0	0	0	1
24.37	0	1	0	0	0	0	1
24.38	1	1	0	0	0	0	1
24.4	0	1	0	0	0	0	1
24.41	2	1.41421	0	0	0	0	1
24.43	0	1	0	0	0	0	1
24.45	4	2	0	0	0	0	1
24.46	0	1	0	0	0	0	1
24.48	1	1	0	0	0	0	1
24.49	2	1.41421	0	0	0	0	1
24.51	1	1	0	0	0	0	1
24.52	0	1	0	0	0	0	1
24.54	1	1	0	0	0	0	1
24.56	0	1	0	0	0	0	1
24.57	1	1	0	0	0	0	1
24.59	0	1	0	0	0	0	1
24.6	1	1	0	0	0	0	1
24.62	0	1	0	0	0	0	1
24.63	0	1	0	0	0	0	1
24.65	1	1	0	0	0	0	1
24.67	1	1	0	0	0	0	1
24.68	1	1	0	0	0	0	1
24.7	0	1	0	0	0	0	1
24.71	0	1	0	0	0	0	1
24.73	0	1	0	0	0	0	1
24.75	0	1	0	0	0	0	1
24.76	0	1	0	0	0	0	1
24.78	0	1	0	0	0	0	1
24.79	2	1.41421	0	0	0	0	1
24.81	1	1	0	0	0	0	1
24.82	1	1	0	0	0	0	1
24.84	1	1	0	0	0	0	1
24.86	0	1	0	0	0	0	1
24.87	2	1.41421	0	0	0	0	1
24.89	0	1	0	0	0	0	1
24.9	0	1	0	0	0	0	1
24.92	0	1	0	0	0	0	1
24.94	1	1	0	0	0	0	1
24.95	0	1	0	0	0	0	1
24.97	1	1	0	0	0	0	1
24.98	0	1	0	0	0	0	1
25	0	1	0	0	0	0	1
25.01	1	1	0	0	0	0	1
25.03	2	1.41421	0	0	0	0	1
25.05	0	1	0	0	0	0	1
25.06	1	1	0	0	0	0	1
25.08	1	1	0	0	0	0	1
25.09	0	1	0	0	0	0	1
25.11	0	1	0	0	0	0	1
25.13	1	1	0	0	0	0	1
25.14	1	1	0	0	0	0	1
25.16	1	1	0	0	0	0	1
25.17	0	1	0	0	0	0	1
25.19	1	1	0	0	0	0	1
25.2	0	1	0	0	0	0	1
25.22	0	1	0	0	0	0	1
25.24	3	1.73205	0	0	0	0	1
25.25	0	1	0	0	0	0	1
25.27	1	1	0	0	0	0	1
25.28	1	1	0	0	0	0	1
25.3	2	1.41421	0	0	0	0	1
25.32	1	1	0	0	0	0	1
25.33	2	1.41421	0	0	0	0	1
25.35	0	1	0	0	0	0	1
25.36	0	1	0	0	0	0	1
25.38	0	1	0	0	0	0	1
25.39	1	1	0	0	0	0	1
25.41	0	1	0	0	0	0	1
25.43	0	1	0	0	0	0	1
25.44	0	1	0	0	0	0	1
25.46	1	1	0	0	0	0	1
25.47	0	1	0	0	0	0	1
25.49	0	1	0	0	0	0	1
25.51	0	1	0	0	0	0	1
25.52	0	1	0	0	0	0	1
25.54	1	1	0	0	0	0	1
25.55	0	1	0	0	0	0	1
25.57	1	1	0	0	0	0	1
25.58	0	1	0	0	0	0	1
25.6	1	1	0	0	0	0	1
25.62	1	1	0	0	0	0	1
25.63	0	1	0	0	0	0	1
25.65	0	1	0	0	0	0	1
25.66	1	1	0	0	0	0	1
25.68	1	1	0	0	0	0	1
25.69	0	1	0	0	0	0	1
25.71	1	1	0	0	0	0	1
25.73	0	1	0	0	0	0	1
25.74	0	1	0	0	0	0	1
25.76	1	1	0	0	0	0	1
25.77	0	1	0	0	0	0	1
25.79	1	1	0	0	0	0	1
25.81	2	1.41421	0	0	0	0	1
25.82	1	1	0	0	0	0	1
25.84	0	1	0	0	0	0	1
25.85	0	1	0	0	0	0	1
25.87	2	1.41421	0	0	0	0	1
25.88	0	1	0	0	0	0	1
25.9	0	1	0	0	0	0	1
25.92	1	1	0	0	0	0	1
25.93	0	1	0	0	0	0	1
25.95	0	1	0	0	0	0	1
25.96	0	1	0	0	0	0	1
25.98	1	1	0	0	0	0	1
26	1	1	0	0	0	0	1
26.01	2	1.41421	0	0	0	0	1
26.03	0	1	0	0	0	0	1
26.04	0	1	0	0	0	0	1
26.06	1	1	0	0	0	0	1
26.07	0	1	0	0	0	0	1
26.09	1	1	0	0	0	0	1
26.11	0	1	0	0	0	0	1
26.12	0	1	0	0	0	0	1
26.14	0	1	0	0	0	0	1
26.15	0	1	0	0	0	0	1
26.17	1	1	0	0	0	0	1
26.19	0	1	0	0	0	0	1
26.2	0	1	0	0	0	0	1
26.22	0	1	0	0	0	0	1
26.23	1	1	0	0	0	0	1
26.25	1	1	0	0	0	0	1
26.26	0	1	0	0	0	0	1
26.28	0	1	0	0	0	0	1
26.3	0	1	0	0	0	0	1
26.31	1	1	0	0	0	0	1
26.33	1	1	0	0	0	0	1
26.34	2	1.41421	0	0	0	0	1
26.36	1	1	0	0	0	0	1
26.38	0	1	0	0	0	0	1
26.39	0	1	0	0	0	0	1
26.41	2	1.41421	0	0	0	0	1
26.42	0	1	0	0	0	0	1
26.44	1	1	0	0	0	0	1
26.45	0	1	0	0	0	0	1
26.47	0	1	0	0	0	0	1
26.49	2	1.41421	0	0	0	0	1
26.5	0	1	0	0	0	0	1
26.52	0	1	0	0	0	0	1
26.53	0	1	0	0	0	0	1
26.55	0	1	0	0	0	0	1
26.57	0	1	0	0	0	0	1
26.58	0	1	0	0	0	0	1
26.6	0	1	0	0	0	0	1
26.61	0	1	0	0	0	0	1
26.63	1	1	0	0	0	0	1
26.64	1	1	0	0	0	0	1
26.66	0	1	0	0	0	0	1
26.68	0	1	0	0	0	0	1
26.69	0	1	0	0	0	0	1
26.71	0	1	0	0	0	0	1
26.72	0	1	0	0	0	0	1
26.74	0	1	0	0	0	0	1
26.75	0	1	0	0	0	0	1
26.77	0	1	0	0	0	0	1
26.79	0	1	0	0	0	0	1
