# exported by fityk 0.8.7
#17-X:x	17-X:y	17-X:s	17-X:F(x)	17-X:%_1(x)	17-X:%_2(x)	17-X:a
6.82	42	6.48074	0.00717063	0.00717063	1.35772e-017	1
6.84	36	6	0.0112725	0.0112725	3.30217e-017	1
6.85	60	7.74597	0.014092	0.014092	5.13289e-017	1
6.87	31	5.56776	0.0218941	0.0218941	1.23203e-016	1
6.88	43	6.55744	0.02721	0.02721	1.90247e-016	1
6.9	51	7.14143	0.0417805	0.0417805	4.50657e-016	1
6.91	44	6.63325	0.0516202	0.0516202	6.91318e-016	1
6.93	44	6.63325	0.0783352	0.0783352	1.61613e-015	1
6.95	49	7	0.117948	0.117948	3.745e-015	1
6.96	47	6.85565	0.144304	0.144304	5.68208e-015	1
6.98	51	7.14143	0.214734	0.214734	1.29943e-014	1
6.99	40	6.32456	0.261178	0.261178	1.95859e-014	1
7.01	52	7.2111	0.384106	0.384106	4.42037e-014	1
7.03	57	7.54983	0.560481	0.560481	9.88902e-014	1
7.04	44	6.63325	0.675054	0.675054	1.47424e-013	1
7.06	45	6.7082	0.973508	0.973508	3.25485e-013	1
7.07	53	7.28011	1.16564	1.16564	4.82037e-013	1
7.09	44	6.63325	1.66133	1.66133	1.0503e-012	1
7.1	54	7.34847	1.97754	1.97754	1.54524e-012	1
7.12	38	6.16441	2.78555	2.78555	3.32276e-012	1
7.14	41	6.40312	3.89304	3.89304	7.08239e-012	1
7.15	55	7.4162	4.58883	4.58883	1.03059e-011	1
7.17	62	7.87401	6.33829	6.33829	2.16789e-011	1
7.18	44	6.63325	7.4273	7.4273	3.13386e-011	1
7.2	49	7	10.139	10.139	6.50578e-011	1
7.22	67	8.18535	13.7325	13.7325	1.33875e-010	1
7.23	68	8.24621	15.935	15.935	1.9141e-010	1
7.25	52	7.2111	21.3304	21.3304	3.88717e-010	1
7.26	91	9.53939	24.6063	24.6063	5.52121e-010	1
7.28	61	7.81025	32.5527	32.5527	1.10655e-009	1
7.29	85	9.21954	37.3319	37.3319	1.56137e-009	1
7.31	99	9.94987	48.8103	48.8103	3.08826e-009	1
7.33	89	9.43398	63.3196	63.3196	6.05479e-009	1
7.34	97	9.84886	71.9075	71.9075	8.45005e-009	1
7.36	146	12.083	92.1917	92.1917	1.63498e-008	1
7.37	128	11.3137	104.082	104.082	2.26677e-008	1
7.39	164	12.8062	131.881	131.881	4.32845e-008	1
7.41	174	13.1909	165.801	165.801	8.19286e-008	1
7.42	212	14.5602	185.358	185.358	1.12345e-007	1
7.44	239	15.4596	230.307	230.307	2.09859e-007	1
7.45	250	15.8114	255.964	255.964	2.85878e-007	1
7.47	339	18.412	314.316	314.316	5.27013e-007	1
7.48	366	19.1311	347.282	347.282	7.13197e-007	1
7.5	404	20.0998	421.465	421.465	1.29754e-006	1
7.52	532	23.0651	507.499	507.499	2.33997e-006	1
7.53	537	23.1733	555.257	555.257	3.13201e-006	1
7.55	616	24.8193	660.784	660.784	5.57419e-006	1
7.56	772	27.7849	718.729	718.729	7.41188e-006	1
7.58	826	28.7402	845.321	845.321	1.30184e-005	1
7.6	915	30.249	986.445	986.445	2.26654e-005	1
7.61	1111	33.3317	1062.48	1062.48	2.98082e-005	1
7.63	1080	32.8634	1225.36	1225.36	5.12168e-005	1
7.64	1237	35.171	1312.07	1312.07	6.69141e-005	1
7.66	1401	37.4299	1495.52	1495.52	0.000113465	1
7.67	1687	41.0731	1591.96	1591.96	0.000147266	1
7.69	1724	41.5211	1793.33	1793.33	0.000246444	1
7.71	1766	42.0238	2004.38	2004.38	0.000408802	1
7.72	2158	46.4543	2112.82	2112.82	0.000524781	1
7.74	2209	47	2333.86	2333.86	0.000859095	1
7.75	2198	46.8828	2445.71	2445.71	0.00109557	1
7.77	2658	51.5558	2669.98	2669.98	0.00177	1
7.79	2749	52.4309	2892.06	2892.06	0.00283456	1
7.8	3076	55.4617	3001.09	3001.09	0.00357527	1
7.82	3142	56.0535	3212.69	3212.69	0.00565053	1
7.83	3303	57.4717	3314.27	3314.26	0.00708023	1
7.85	3500	59.1608	3506.47	3506.46	0.0110433	1
7.86	4186	64.6993	3596.12	3596.1	0.0137464	1
7.88	3254	57.0438	3760.17	3760.15	0.0211597	1
7.9	3952	62.8649	3901.01	3900.97	0.0322856	1
7.91	4120	64.1872	3961.72	3961.68	0.0397489	1
7.93	4039	63.5531	4062.05	4061.99	0.059854	1
7.94	4229	65.0308	4101.09	4101.02	0.0732056	1
7.96	4000	63.2456	4155.8	4155.69	0.108788	1
7.97	4425	66.5207	4171.14	4171.01	0.13218	1
7.99	4301	65.582	4177.38	4177.19	0.193853	1
8.01	4056	63.6867	4150.98	4150.7	0.281811	1
8.02	4410	66.4078	4125.71	4125.37	0.338664	1
8.04	3944	62.8013	4051.76	4051.28	0.485874	1
8.05	4072	63.8122	4003.52	4002.94	0.580054	1
8.07	4091	63.9609	3885.9	3885.08	0.821281	1
8.09	3926	62.6578	3742.38	3741.23	1.15264	1
8.1	3725	61.0328	3661.9	3660.54	1.36102	1
8.12	4058	63.7024	3485.67	3483.79	1.88511	1
8.13	3141	56.0446	3390.87	3388.66	2.21126	1
8.15	3228	56.8155	3190.35	3187.32	3.0226	1
8.16	3062	55.3353	3085.63	3082.11	3.52224	1
8.18	3004	54.8088	2869.84	2865.09	4.75149	1
8.2	2713	52.0865	2648.9	2642.54	6.3536	1
8.21	2421	49.2037	2537.71	2530.39	7.32288	1
8.23	2467	49.6689	2316.22	2306.55	9.66365	1
8.24	2129	46.1411	2206.77	2195.71	11.0647	1
8.26	1927	43.8976	1992.48	1978.07	14.4101	1
8.28	1858	43.1045	1786.69	1768.09	18.6026	1
8.29	1625	40.3113	1687.77	1666.7	21.0666	1
8.31	1538	39.2173	1499.19	1472.35	26.8393	1
8.32	1393	37.3229	1409.98	1379.79	30.1945	1
8.34	1203	34.6843	1242.6	1204.64	37.9641	1
8.35	1077	32.8177	1164.71	1122.28	42.429	1
8.37	976	31.241	1021.01	968.367	52.6476	1
8.39	799	28.2666	893.787	829.032	64.7549	1
8.4	761	27.5862	836.401	764.822	71.5792	1
8.42	740	27.2029	734.004	647.118	86.8861	1
8.43	590	24.2899	688.907	593.496	95.4112	1
8.45	635	25.1992	610.583	496.287	114.296	1
8.47	518	22.7596	547.478	411.758	135.72	1
8.48	549	23.4307	521.362	373.955	147.407	1
8.5	488	22.0907	479.376	306.634	172.742	1
8.51	400	20	463.233	276.85	186.383	1
8.53	468	21.6333	439.91	224.355	215.554	1
8.54	410	20.2485	432.421	201.375	231.046	1
8.56	437	20.9045	424.989	161.284	263.705	1
8.58	430	20.7364	426.509	128.165	298.344	1
8.59	442	21.0238	430.204	113.915	316.289	1
8.61	471	21.7025	442.609	89.4647	353.144	1
8.62	523	22.8692	450.974	79.0514	371.923	1
8.64	441	21	471.175	61.3581	409.817	1
8.66	508	22.5389	494.87	47.2529	447.617	1
8.67	505	22.4722	507.61	41.3456	466.264	1
8.69	568	23.8328	534.063	31.4686	502.594	1
8.7	577	24.0208	547.462	27.3731	520.089	1
8.72	574	23.9583	573.854	20.5904	553.264	1
8.73	584	24.1661	586.563	17.8056	568.757	1
8.75	672	25.923	610.342	13.237	597.105	1
8.77	607	24.6374	631.139	9.7637	621.375	1
8.78	667	25.8263	640.151	8.36085	631.79	1
8.8	645	25.3969	654.946	6.09492	648.851	1
8.81	650	25.4951	660.577	5.18859	655.388	1
8.83	710	26.6458	668.001	3.73817	664.263	1
8.85	630	25.0998	670.033	2.67216	667.361	1
8.86	644	25.3772	668.965	2.25262	666.712	1
8.88	789	28.0891	662.632	1.59141	661.041	1
8.89	489	22.1133	657.389	1.33368	656.055	1
8.91	595	24.3926	642.879	0.931194	641.948	1
8.92	633	25.1595	633.692	0.775812	632.917	1
8.94	622	24.9399	611.723	0.535347	611.188	1
8.96	594	24.3721	585.402	0.366529	585.035	1
8.97	580	24.0832	570.799	0.30239	570.497	1
8.99	582	24.1247	539.132	0.204613	538.927	1
9	527	22.9565	522.246	0.167818	522.078	1
9.02	485	22.0227	486.835	0.112226	486.723	1
9.03	502	22.4054	468.497	0.0915051	468.405	1
9.05	394	19.8494	431.02	0.0604774	430.96	1
9.07	421	20.5183	393.074	0.0396584	393.035	1
9.08	366	19.1311	374.139	0.0320206	374.107	1
9.1	349	18.6815	336.733	0.0207522	336.712	1
9.11	300	17.3205	318.406	0.0166573	318.389	1
9.13	298	17.2627	282.818	0.0106691	282.807	1
9.15	246	15.6844	249.009	0.00678032	249.002	1
9.16	238	15.4272	232.882	0.00538931	232.877	1
9.18	212	14.5602	202.355	0.00338489	202.352	1
9.19	206	14.3527	188.006	0.00267469	188.003	1
9.21	164	12.8062	161.22	0.00166027	161.219	1
9.22	123	11.0905	148.803	0.00130422	148.801	1
9.24	134	11.5758	125.93	0.000800106	125.929	1
9.26	127	11.2694	105.64	0.000487009	105.639	1
9.27	93	9.64365	96.437	0.000378839	96.4366	1
9.29	91	9.53939	79.8383	0.000227896	79.838	1
9.3	59	7.68115	72.4039	0.000176238	72.4038	1
9.32	73	8.544	59.156	0.000104779	59.1559	1
9.34	42	6.48074	47.9088	6.18074e-005	47.9087	1
9.35	40	6.32456	42.9725	4.73311e-005	42.9724	1
9.37	38	6.16441	34.346	2.75934e-005	34.3459	1
9.38	26	5.09902	30.6045	2.10067e-005	30.6045	1
9.4	27	5.19615	24.1402	1.21034e-005	24.1402	1
9.41	15	3.87298	21.369	9.16025e-006	21.369	1
9.43	18	4.24264	16.6345	5.21615e-006	16.6345	1
9.45	14	3.74166	12.8355	2.94704e-006	12.8355	1
9.46	11	3.31662	11.2378	2.20866e-006	11.2378	1
9.48	9	3	8.55762	1.23327e-006	8.55762	1
9.49	10	3.16228	7.44314	9.18848e-007	7.44314	1
9.51	5	2.23607	5.59368	5.07065e-007	5.59368	1
9.53	4	2	4.16695	2.77638e-007	4.16695	1
9.54	9	3	3.58464	2.04837e-007	3.58464	1
9.56	2	1.41421	2.63534	1.10845e-007	2.63534	1
9.57	2	1.41421	2.25216	8.13001e-008	2.25215	1
9.59	3	1.73205	1.63402	4.34799e-008	1.63402	1
9.6	4	2	1.38725	3.17038e-008	1.38725	1
9.62	5	2.23607	0.993304	1.67572e-008	0.993304	1
9.64	0	1	0.705001	8.78789e-009	0.705001	1
9.65	0	1	0.591985	6.34526e-009	0.591985	1
9.67	3	1.73205	0.414656	3.28871e-009	0.414656	1
9.68	0	1	0.345894	2.36067e-009	0.345894	1
9.7	1	1	0.239105	1.20921e-009	0.239105	1
9.72	2	1.41421	0.163838	6.14561e-010	0.163838	1
9.73	3	1.73205	0.135174	4.36836e-010	0.135174	1
9.75	2	1.41421	0.0914089	2.19418e-010	0.0914089	1
9.76	2	1.41421	0.0749209	1.5505e-010	0.0749209	1
9.78	3	1.73205	0.0499996	7.69692e-011	0.0499996	1
9.79	3	1.73205	0.0407113	5.40708e-011	0.0407113	1
9.81	2	1.41421	0.0268131	2.65277e-011	0.0268131	1
9.83	3	1.73205	0.0175049	1.29131e-011	0.0175049	1
9.84	2	1.41421	0.0140972	8.98295e-012	0.0140972	1
9.86	3	1.73205	0.00908268	4.32157e-012	0.00908268	1
9.87	0	1	0.00726644	2.98866e-012	0.00726644	1
9.89	1	1	0.00462032	1.42099e-012	0.00462032	1
9.91	1	1	0.00291207	6.70347e-013	0.00291207	1
9.92	5	2.23607	0.00230427	4.59068e-013	0.00230427	1
9.94	1	1	0.00143329	2.14032e-013	0.00143329	1
9.95	3	1.73205	0.00112668	1.45714e-013	0.00112668	1
9.97	3	1.73205	0.000691619	6.71419e-014	0.000691619	1
9.98	6	2.44949	0.000540093	4.54425e-014	0.000540093	1
10	5	2.23607	0.000327194	2.06941e-014	0.000327194	1
10.02	2	1.41421	0.000196481	9.35028e-015	0.000196481	1
10.03	2	1.41421	0.000151756	6.26667e-015	0.000151756	1
10.05	3	1.73205	8.99358e-005	2.79838e-015	8.99358e-005	1
10.06	5	2.23607	6.90069e-005	1.86451e-015	6.90069e-005	1
10.08	5	2.23607	4.03596e-005	8.22861e-016	4.03596e-005	1
10.1	6	2.44949	2.33981e-005	3.60315e-016	2.33981e-005	1
10.11	3	1.73205	1.77568e-005	2.3773e-016	1.77568e-005	1
10.13	4	2	1.01594e-005	1.0288e-016	1.01594e-005	1
10.14	6	2.44949	7.65927e-006	6.74805e-017	7.65927e-006	1
10.16	6	2.44949	4.32474e-006	2.88614e-017	4.32474e-006	1
10.17	6	2.44949	3.23902e-006	1.88196e-017	3.23902e-006	1
10.19	3	1.73205	1.80491e-006	7.95503e-018	1.80491e-006	1
10.21	1	1	9.96954e-007	3.33632e-018	9.96954e-007	1
10.22	2	1.41421	7.38504e-007	2.15428e-018	7.38504e-007	1
10.24	3	1.73205	4.02571e-007	8.92936e-019	4.02571e-007	1
10.25	8	2.82843	2.96248e-007	5.73194e-019	2.96248e-007	1
10.27	2	1.41421	1.59373e-007	2.34807e-019	1.59373e-007	1
10.28	6	2.44949	1.16509e-007	1.49843e-019	1.16509e-007	1
10.3	6	2.44949	6.1857e-008	6.0665e-020	6.1857e-008	1
10.32	3	1.73205	3.25534e-008	2.43688e-020	3.25534e-008	1
10.33	3	1.73205	2.35379e-008	1.53994e-020	2.35379e-008	1
10.35	4	2	1.22249e-008	6.11351e-021	1.22249e-008	1
10.36	11	3.31662	8.78112e-009	3.84067e-021	8.78112e-009	1
10.38	3	1.73205	4.50086e-009	1.5069e-021	4.50086e-009	1
10.4	3	1.73205	2.28676e-009	5.86621e-022	2.28676e-009	1
10.41	7	2.64575	1.62462e-009	3.64936e-022	1.62462e-009	1
10.43	2	1.41421	8.14601e-010	1.40405e-022	8.14601e-010	1
10.44	5	2.23607	5.74923e-010	8.68334e-023	5.74923e-010	1
10.46	4	2	2.84494e-010	3.30174e-023	2.84494e-010	1
10.47	2	1.41421	1.99467e-010	2.02999e-023	1.99467e-010	1
10.49	6	2.44949	9.74102e-011	7.62854e-024	9.74102e-011	1
10.51	4	2	4.71538e-011	2.84435e-024	4.71538e-011	1
10.52	4	2	3.26994e-011	1.73172e-024	3.26994e-011	1
10.54	5	2.23607	1.56214e-011	6.38133e-025	1.56214e-011	1
10.55	3	1.73205	1.07616e-011	3.86235e-025	1.07616e-011	1
10.57	4	2	5.07374e-012	1.40662e-025	5.07374e-012	1
10.59	2	1.41421	2.37115e-012	5.08273e-026	2.37115e-012	1
10.6	3	1.73205	1.61562e-012	3.04635e-026	1.61562e-012	1
10.62	6	2.44949	7.45142e-013	1.08791e-026	7.45142e-013	1
10.63	3	1.73205	5.04377e-013	6.48216e-027	5.04377e-013	1
10.65	2	1.41421	2.29574e-013	2.28783e-027	2.29574e-013	1
10.66	2	1.41421	1.54374e-013	1.35518e-027	1.54374e-013	1
10.68	9	3	6.93444e-014	4.72707e-028	6.93444e-014	1
10.7	7	2.64575	3.08765e-014	1.63599e-028	3.08765e-014	1
10.71	2	1.41421	2.05354e-014	9.5962e-029	2.05354e-014	1
10.73	4	2	9.02379e-015	3.28232e-029	9.02379e-015	1
10.74	3	1.73205	5.96209e-015	1.91401e-029	5.96209e-015	1
10.76	2	1.41421	2.58555e-015	6.47018e-030	2.58555e-015	1
10.78	2	1.41421	1.11144e-015	2.17012e-030	1.11144e-015	1
10.79	3	1.73205	7.26309e-016	1.25311e-030	7.26309e-016	1
10.81	5	2.23607	3.08123e-016	4.15383e-031	3.08123e-016	1
10.82	3	1.73205	2.00029e-016	2.38452e-031	2.00029e-016	1
10.84	6	2.44949	8.37463e-017	7.81181e-032	8.37463e-017	1
10.85	2	1.41421	5.40094e-017	4.4581e-032	5.40094e-017	1
10.87	6	2.44949	2.23157e-017	1.44342e-032	2.23157e-017	1
10.89	4	2	9.13969e-018	4.63691e-033	9.13969e-018	1
10.9	3	1.73205	5.82987e-018	2.62041e-033	5.82987e-018	1
10.92	4	2	2.3564e-018	8.31951e-034	2.3564e-018	1
10.93	3	1.73205	1.49318e-018	4.67396e-034	1.49318e-018	1
10.95	1	1	5.95621e-019	1.46658e-034	5.95621e-019	1
10.97	2	1.41421	2.35509e-019	4.56582e-035	2.35509e-019	1
10.98	1	1	1.47603e-019	2.54009e-035	1.47603e-019	1
11	0	1	5.75973e-020	7.81547e-036	5.75973e-020	1
11.01	2	1.41421	3.58611e-020	4.32246e-036	3.58611e-020	1
11.03	2	1.41421	1.38102e-020	1.3144e-036	1.38102e-020	1
11.04	3	1.73205	8.54192e-021	7.22687e-037	8.54192e-021	1
11.06	1	1	3.2464e-021	2.1719e-037	3.2464e-021	1
11.08	2	1.41421	1.223e-021	6.47624e-038	1.223e-021	1
11.09	1	1	7.48181e-022	3.52604e-038	7.48181e-022	1
11.11	1	1	2.78164e-022	1.03911e-038	2.78164e-022	1
11.12	3	1.73205	1.6905e-022	5.62437e-039	1.6905e-022	1
11.14	4	2	6.20267e-023	1.6381e-039	6.20267e-023	1
11.16	2	1.41421	2.25591e-023	4.73372e-040	2.25591e-023	1
11.17	2	1.41421	1.356e-023	2.53721e-040	1.356e-023	1
11.19	2	1.41421	4.86712e-024	7.24618e-041	4.86712e-024	1
11.2	2	1.41421	2.90633e-024	3.86108e-041	2.90633e-024	1
11.22	3	1.73205	1.0295e-024	1.08982e-041	1.0295e-024	1
11.23	4	2	6.10708e-025	5.77296e-042	6.10708e-025	1
11.25	2	1.41421	2.13493e-025	1.6104e-042	2.13493e-025	1
11.27	2	1.41421	7.39799e-026	4.45724e-043	7.39799e-026	1
11.28	2	1.41421	4.34056e-026	2.33805e-043	4.34056e-026	1
11.3	0	1	1.48438e-026	6.39553e-044	1.48438e-026	1
11.31	1	1	8.65189e-027	3.33512e-044	8.65189e-027	1
11.33	3	1.73205	2.91997e-027	9.01624e-045	2.91997e-027	1
11.34	2	1.41421	1.69075e-027	4.67418e-045	1.69075e-027	1
11.36	1	1	5.63141e-028	1.24885e-045	5.63141e-028	1
11.38	4	2	1.85923e-028	3.31064e-046	1.85923e-028	1
11.39	1	1	1.06478e-028	1.69955e-046	1.06478e-028	1
11.41	4	2	3.46932e-029	4.45273e-047	3.46932e-029	1
11.42	3	1.73205	1.9738e-029	2.27246e-047	1.9738e-029	1
11.44	1	1	6.34686e-030	5.88409e-048	6.34686e-030	1
11.46	3	1.73205	2.02298e-030	1.51167e-048	2.02298e-030	1
11.47	4	2	1.13835e-030	7.63957e-049	1.13835e-030	1
11.49	3	1.73205	3.5808e-031	1.93972e-049	3.5808e-031	1
11.5	0	1	2.0017e-031	9.74533e-050	2.0017e-031	1
11.52	1	1	6.214e-032	2.44544e-050	6.214e-032	1
11.53	2	1.41421	3.45084e-032	1.22141e-050	3.45084e-032	1
11.55	0	1	1.05722e-032	3.02911e-051	1.05722e-032	1
11.57	6	2.44949	3.2106e-033	7.45353e-052	3.2106e-033	1
11.58	4	2	1.76345e-033	3.68645e-052	1.76345e-033	1
11.6	3	1.73205	5.28511e-034	8.96495e-053	5.28511e-034	1
11.61	4	2	2.88381e-034	4.40799e-053	2.88381e-034	1
11.63	2	1.41421	8.52953e-035	1.05943e-053	8.52953e-035	1
11.65	1	1	2.50071e-035	2.52637e-054	2.50071e-035	1
11.66	1	1	1.34958e-035	1.23008e-054	1.34958e-035	1
11.68	2	1.41421	3.90488e-036	2.899e-055	3.90488e-036	1
11.69	1	1	2.09353e-036	1.40323e-055	2.09353e-036	1
11.71	2	1.41421	5.97799e-037	3.26843e-056	5.97799e-037	1
11.72	3	1.73205	3.18391e-037	1.57277e-056	3.18391e-037	1
11.74	1	1	8.97235e-038	3.62048e-057	8.97235e-038	1
11.76	3	1.73205	2.50629e-038	8.26915e-058	2.50629e-038	1
11.77	2	1.41421	1.32027e-038	3.94032e-058	1.32027e-038	1
11.79	5	2.23607	3.63962e-039	8.89441e-059	3.63962e-039	1
11.8	3	1.73205	1.90467e-039	4.21341e-059	1.90467e-039	1
11.82	3	1.73205	5.18183e-040	9.39964e-060	5.18183e-040	1
11.84	2	1.41421	1.39742e-040	2.08058e-060	1.39742e-040	1
11.85	0	1	7.23294e-041	9.75985e-061	7.23294e-041	1
11.87	3	1.73205	1.92498e-041	2.13505e-061	1.92498e-041	1
11.88	2	1.41421	9.89805e-042	9.95662e-062	9.89805e-042	1
11.9	2	1.41421	2.59975e-042	2.15262e-062	2.59975e-042	1
11.91	4	2	1.32797e-042	9.97972e-063	1.32797e-042	1
11.93	3	1.73205	3.44222e-043	2.13239e-063	3.44222e-043	1
11.95	0	1	8.8444e-044	4.52072e-064	8.8444e-044	1
11.96	6	2.44949	4.46838e-044	2.0754e-064	4.46838e-044	1
11.98	4	2	1.13305e-044	4.34846e-065	1.13305e-044	1
11.99	2	1.41421	5.68677e-045	1.98461e-065	5.68677e-045	1
12.01	4	2	1.42309e-045	4.1096e-066	1.42309e-045	1
12.03	3	1.73205	3.53005e-046	8.44344e-067	3.53005e-046	1
12.04	1	1	1.75235e-046	3.81595e-067	1.75235e-046	1
12.06	1	1	4.28981e-047	7.74843e-068	4.28981e-047	1
12.07	2	1.41421	2.1155e-047	3.48131e-068	2.1155e-047	1
12.09	1	1	5.11091e-048	6.98626e-069	5.11091e-048	1
12.1	1	1	2.50385e-048	3.12047e-069	2.50385e-048	1
12.12	6	2.44949	5.96984e-049	6.18891e-070	5.96984e-049	1
12.14	2	1.41421	1.4109e-049	1.21788e-070	1.4109e-049	1
12.15	2	1.41421	6.83646e-050	5.38667e-071	6.83646e-050	1
12.17	2	1.41421	1.59454e-050	1.04761e-071	1.59454e-050	1
12.18	1	1	7.67544e-051	4.60643e-072	7.67544e-051	1
12.2	4	2	1.76675e-051	8.85394e-073	1.76675e-051	1
12.22	0	1	4.03113e-052	1.68851e-073	4.03113e-052	1
12.23	0	1	1.9192e-052	7.35207e-074	1.9192e-052	1
12.25	2	1.41421	4.32156e-053	1.3857e-074	4.32156e-053	1
12.26	5	2.23607	2.04394e-053	5.99819e-075	2.04394e-053	1
12.28	2	1.41421	4.54211e-054	1.1173e-075	4.54211e-054	1
12.29	6	2.44949	2.13413e-054	4.80804e-076	2.13413e-054	1
12.31	4	2	4.68036e-055	8.85136e-077	4.68036e-055	1
12.33	3	1.73205	1.01746e-055	1.61676e-077	1.01746e-055	1
12.34	2	1.41421	4.72829e-056	6.88949e-078	4.72829e-056	1
12.36	1	1	1.01441e-056	1.2437e-078	1.01441e-056	1
12.37	2	1.41421	4.68309e-057	5.26868e-079	4.68309e-057	1
12.39	3	1.73205	9.91537e-058	9.39986e-080	9.91537e-058	1
12.4	6	2.44949	4.54741e-058	3.95872e-080	4.54741e-058	1
12.42	2	1.41421	9.5019e-059	6.98016e-081	9.5019e-059	1
12.44	2	1.41421	1.96805e-059	1.22116e-081	1.96805e-059	1
12.45	1	1	8.9272e-060	5.09268e-082	8.9272e-060	1
12.47	2	1.41421	1.82478e-060	8.8053e-083	1.82478e-060	1
12.48	1	1	8.22288e-061	3.65061e-083	8.22288e-061	1
12.5	1	1	1.65877e-061	6.23813e-084	1.65877e-061	1
12.52	4	2	3.31688e-062	1.05764e-084	3.31688e-062	1
12.53	0	1	1.47832e-062	4.34213e-085	1.47832e-062	1
12.55	3	1.73205	2.9173e-063	7.27575e-086	2.9173e-063	1
12.56	0	1	1.29168e-063	2.96953e-086	1.29168e-063	1
12.58	4	2	2.51556e-064	4.91762e-087	2.51556e-064	1
12.59	3	1.73205	1.10648e-064	1.99531e-087	1.10648e-064	1
12.61	5	2.23607	2.12663e-065	3.26565e-088	2.12663e-065	1
12.63	3	1.73205	4.05156e-066	5.30301e-089	4.05156e-066	1
12.64	1	1	1.7626e-066	2.1307e-089	1.7626e-066	1
12.66	3	1.73205	3.314e-067	3.41953e-090	3.314e-067	1
12.67	0	1	1.43225e-067	1.36588e-090	1.43225e-067	1
12.69	5	2.23607	2.65758e-068	2.16644e-091	2.65758e-068	1
12.71	3	1.73205	4.88803e-069	3.4094e-092	4.88803e-069	1
12.72	4	2	2.08942e-069	1.34855e-092	2.08942e-069	1
12.74	1	1	3.79264e-070	2.09743e-093	3.79264e-070	1
12.75	3	1.73205	1.61052e-070	8.2475e-094	1.61052e-070	1
12.77	3	1.73205	2.88504e-071	1.26776e-094	2.88504e-071	1
12.78	3	1.73205	1.21706e-071	4.95582e-095	1.21706e-071	1
12.8	2	1.41421	2.15162e-072	7.52873e-096	2.15162e-072	1
12.82	3	1.73205	3.77051e-073	1.13481e-096	3.77051e-073	1
12.83	0	1	1.5732e-073	4.39283e-097	1.5732e-073	1
12.85	4	2	2.72074e-074	6.54389e-098	2.72074e-074	1
12.86	6	2.44949	1.12773e-074	2.51828e-098	1.12773e-074	1
12.88	0	1	1.92477e-075	3.70756e-099	1.92477e-075	1
12.9	1	1	3.25634e-076	5.41584e-100	3.25634e-076	1
12.91	2	1.41421	1.33498e-076	2.06385e-100	1.33498e-076	1
12.93	2	1.41421	2.22892e-077	2.97952e-101	2.22892e-077	1
12.94	0	1	9.07761e-078	1.12877e-101	9.07761e-078	1
12.96	2	1.41421	1.49576e-078	1.61052e-102	1.49576e-078	1
12.97	6	2.44949	6.05165e-079	6.06553e-103	6.05165e-079	1
12.99	5	2.23607	9.84084e-080	8.55306e-104	9.84084e-080	1
13.01	3	1.73205	1.58625e-080	1.19665e-104	1.58625e-080	1
13.02	3	1.73205	6.34756e-081	4.46288e-105	6.34756e-081	1
13.04	3	1.73205	1.00975e-081	6.17098e-106	1.00975e-081	1
13.05	4	2	4.01408e-082	2.28795e-106	4.01408e-082	1
13.07	3	1.73205	6.30176e-083	3.12663e-107	6.30176e-083	1
13.09	5	2.23607	9.80659e-084	4.23938e-108	9.80659e-084	1
13.1	4	2	3.85579e-084	1.55646e-108	3.85579e-084	1
13.12	6	2.44949	5.92159e-085	2.08571e-109	5.92159e-085	1
13.13	5	2.23607	2.31296e-085	7.61264e-110	2.31296e-085	1
13.15	4	2	3.5056e-086	1.00819e-110	3.5056e-086	1
13.16	3	1.73205	1.36028e-086	3.65822e-111	1.36028e-086	1
13.18	1	1	2.03465e-087	4.78818e-112	2.03465e-087	1
13.2	6	2.44949	3.0167e-088	6.2182e-113	3.0167e-088	1
13.21	3	1.73205	1.15777e-088	2.23426e-113	1.15777e-088	1
13.23	5	2.23607	1.69408e-089	2.86761e-114	1.69408e-089	1
13.24	3	1.73205	6.45887e-090	1.02432e-114	6.45887e-090	1
13.26	5	2.23607	9.3269e-091	1.29931e-115	9.3269e-091	1
13.28	1	1	1.33505e-091	1.63526e-116	1.33505e-091	1
13.29	3	1.73205	5.03437e-092	5.78423e-117	5.03437e-092	1
13.31	6	2.44949	7.11172e-093	7.19464e-118	7.11172e-093	1
13.32	3	1.73205	2.66414e-093	2.52996e-118	2.66414e-093	1
13.34	2	1.41421	3.71412e-094	3.11006e-119	3.71412e-094	1
13.35	0	1	1.3822e-094	1.08723e-119	1.3822e-094	1
13.37	6	2.44949	1.90169e-095	1.32089e-120	1.90169e-095	1
13.39	4	2	2.5935e-096	1.59224e-121	2.5935e-096	1
13.4	4	2	9.54614e-097	5.51191e-122	9.54614e-097	1
13.42	4	2	1.28482e-097	6.56652e-123	1.28482e-097	1
13.43	2	1.41421	4.69807e-098	2.25982e-123	4.69807e-098	1
13.45	3	1.73205	6.24029e-099	2.66072e-124	6.24029e-099	1
13.46	6	2.44949	2.26681e-099	9.10301e-125	2.26681e-099	1
13.48	7	2.64575	2.97145e-100	1.05926e-125	2.97145e-100	1
13.5	1	1	3.86103e-101	1.22296e-126	3.86103e-101	1
13.51	4	2	1.38719e-101	4.14325e-127	1.38719e-101	1
13.53	8	2.82843	1.77885e-102	4.72763e-128	1.77885e-102	1
13.54	5	2.23607	6.34905e-103	1.59227e-128	6.34905e-103	1
13.56	5	2.23607	8.03491e-104	1.79561e-129	8.03491e-104	1
