# exported by fityk 0.8.7
#2-Fe:x	2-Fe:y	2-Fe:s	2-Fe:F(x)	2-Fe:%_1(x)	2-Fe:%_2(x)	2-Fe:%_3(x)	2-Fe:%_4(x)	2-Fe:a
16.17	3	1.73205	2.11732e-311	0	0	0	2.11732e-311	1
16.19	2	1.41421	2.20508e-312	0	0	0	2.20508e-312	1
16.2	1	1	7.10664e-313	0	0	0	7.10664e-313	1
16.22	3	1.73205	7.36185e-314	0	0	0	7.36185e-314	1
16.23	4	2	2.3663e-314	0	0	0	2.3663e-314	1
16.25	1	1	2.43826e-315	0	0	0	2.43826e-315	1
16.27	4	2	2.50349e-316	0	0	0	2.50349e-316	1
16.28	1	1	8.01125e-317	0	0	0	8.01125e-317	1
16.3	3	1.73205	8.18178e-318	0	0	0	8.18178e-318	1
16.31	1	1	2.61121e-318	0	0	0	2.61121e-318	1
16.33	2	1.41421	2.65111e-319	0	0	0	2.65111e-319	1
16.34	2	1.41421	8.43518e-320	0	0	0	8.43518e-320	1
16.36	0	1	8.32501e-321	0	0	0	8.32501e-321	1
16.38	2	1.41421	6.57107e-322	0	0	0	6.57107e-322	1
16.39	2	1.41421	2.17389e-322	0	0	0	2.17389e-322	1
16.41	3	1.73205	0	0	0	0	0	1
16.42	3	1.73205	0	0	0	0	0	1
16.44	0	1	0	0	0	0	0	1
16.46	5	2.23607	0	0	0	0	0	1
16.47	1	1	0	0	0	0	0	1
16.49	1	1	0	0	0	0	0	1
16.5	2	1.41421	0	0	0	0	0	1
16.52	0	1	0	0	0	0	0	1
16.53	2	1.41421	0	0	0	0	0	1
16.55	4	2	0	0	0	0	0	1
16.57	1	1	0	0	0	0	0	1
16.58	1	1	0	0	0	0	0	1
16.6	2	1.41421	0	0	0	0	0	1
16.61	2	1.41421	0	0	0	0	0	1
16.63	2	1.41421	0	0	0	0	0	1
16.65	2	1.41421	0	0	0	0	0	1
16.66	1	1	0	0	0	0	0	1
16.68	1	1	0	0	0	0	0	1
16.69	1	1	0	0	0	0	0	1
16.71	1	1	0	0	0	0	0	1
16.72	3	1.73205	0	0	0	0	0	1
16.74	3	1.73205	0	0	0	0	0	1
16.76	0	1	0	0	0	0	0	1
16.77	2	1.41421	0	0	0	0	0	1
16.79	2	1.41421	0	0	0	0	0	1
16.8	5	2.23607	0	0	0	0	0	1
16.82	6	2.44949	0	0	0	0	0	1
16.83	1	1	0	0	0	0	0	1
16.85	3	1.73205	0	0	0	0	0	1
16.87	2	1.41421	0	0	0	0	0	1
16.88	5	2.23607	0	0	0	0	0	1
16.9	2	1.41421	0	0	0	0	0	1
16.91	1	1	0	0	0	0	0	1
16.93	1	1	0	0	0	0	0	1
16.95	2	1.41421	0	0	0	0	0	1
16.96	4	2	0	0	0	0	0	1
16.98	0	1	0	0	0	0	0	1
16.99	3	1.73205	0	0	0	0	0	1
17.01	3	1.73205	0	0	0	0	0	1
17.02	0	1	0	0	0	0	0	1
17.04	1	1	0	0	0	0	0	1
17.06	1	1	0	0	0	0	0	1
17.07	3	1.73205	0	0	0	0	0	1
17.09	2	1.41421	0	0	0	0	0	1
17.1	2	1.41421	0	0	0	0	0	1
17.12	2	1.41421	0	0	0	0	0	1
17.14	1	1	0	0	0	0	0	1
17.15	0	1	0	0	0	0	0	1
17.17	0	1	0	0	0	0	0	1
17.18	4	2	0	0	0	0	0	1
17.2	1	1	0	0	0	0	0	1
17.21	4	2	0	0	0	0	0	1
17.23	0	1	0	0	0	0	0	1
17.25	2	1.41421	0	0	0	0	0	1
17.26	2	1.41421	0	0	0	0	0	1
17.28	2	1.41421	0	0	0	0	0	1
17.29	3	1.73205	0	0	0	0	0	1
17.31	1	1	0	0	0	0	0	1
17.33	2	1.41421	0	0	0	0	0	1
17.34	0	1	0	0	0	0	0	1
17.36	2	1.41421	0	0	0	0	0	1
17.37	5	2.23607	0	0	0	0	0	1
17.39	1	1	0	0	0	0	0	1
17.4	1	1	0	0	0	0	0	1
17.42	1	1	0	0	0	0	0	1
17.44	2	1.41421	0	0	0	0	0	1
17.45	0	1	0	0	0	0	0	1
17.47	2	1.41421	0	0	0	0	0	1
17.48	1	1	0	0	0	0	0	1
17.5	4	2	0	0	0	0	0	1
17.52	4	2	0	0	0	0	0	1
17.53	4	2	0	0	0	0	0	1
17.55	0	1	0	0	0	0	0	1
17.56	1	1	0	0	0	0	0	1
17.58	2	1.41421	0	0	0	0	0	1
17.59	0	1	0	0	0	0	0	1
17.61	0	1	0	0	0	0	0	1
17.63	2	1.41421	0	0	0	0	0	1
17.64	0	1	0	0	0	0	0	1
17.66	2	1.41421	0	0	0	0	0	1
17.67	2	1.41421	0	0	0	0	0	1
17.69	3	1.73205	0	0	0	0	0	1
17.71	4	2	0	0	0	0	0	1
17.72	0	1	0	0	0	0	0	1
17.74	3	1.73205	0	0	0	0	0	1
17.75	1	1	0	0	0	0	0	1
17.77	1	1	0	0	0	0	0	1
17.78	3	1.73205	0	0	0	0	0	1
17.8	4	2	0	0	0	0	0	1
17.82	3	1.73205	0	0	0	0	0	1
17.83	2	1.41421	0	0	0	0	0	1
17.85	4	2	0	0	0	0	0	1
17.86	2	1.41421	0	0	0	0	0	1
17.88	0	1	0	0	0	0	0	1
17.89	3	1.73205	0	0	0	0	0	1
17.91	4	2	0	0	0	0	0	1
17.93	2	1.41421	0	0	0	0	0	1
17.94	2	1.41421	0	0	0	0	0	1
17.96	5	2.23607	0	0	0	0	0	1
17.97	1	1	0	0	0	0	0	1
17.99	2	1.41421	0	0	0	0	0	1
18.01	2	1.41421	0	0	0	0	0	1
18.02	3	1.73205	0	0	0	0	0	1
18.04	2	1.41421	0	0	0	0	0	1
18.05	0	1	0	0	0	0	0	1
18.07	2	1.41421	0	0	0	0	0	1
18.08	1	1	0	0	0	0	0	1
18.1	1	1	0	0	0	0	0	1
18.12	2	1.41421	0	0	0	0	0	1
18.13	3	1.73205	0	0	0	0	0	1
18.15	5	2.23607	0	0	0	0	0	1
18.16	1	1	0	0	0	0	0	1
18.18	2	1.41421	0	0	0	0	0	1
18.2	4	2	0	0	0	0	0	1
18.21	1	1	0	0	0	0	0	1
18.23	6	2.44949	0	0	0	0	0	1
18.24	3	1.73205	0	0	0	0	0	1
18.26	3	1.73205	0	0	0	0	0	1
18.27	1	1	0	0	0	0	0	1
18.29	1	1	0	0	0	0	0	1
18.31	3	1.73205	0	0	0	0	0	1
18.32	1	1	0	0	0	0	0	1
18.34	2	1.41421	0	0	0	0	0	1
18.35	1	1	0	0	0	0	0	1
18.37	2	1.41421	0	0	0	0	0	1
18.39	1	1	0	0	0	0	0	1
18.4	1	1	0	0	0	0	0	1
18.42	0	1	0	0	0	0	0	1
18.43	2	1.41421	0	0	0	0	0	1
18.45	1	1	0	0	0	0	0	1
18.46	4	2	0	0	0	0	0	1
18.48	3	1.73205	0	0	0	0	0	1
18.5	4	2	0	0	0	0	0	1
18.51	2	1.41421	0	0	0	0	0	1
18.53	3	1.73205	0	0	0	0	0	1
18.54	1	1	0	0	0	0	0	1
18.56	5	2.23607	0	0	0	0	0	1
18.58	2	1.41421	0	0	0	0	0	1
18.59	0	1	0	0	0	0	0	1
18.61	4	2	0	0	0	0	0	1
18.62	1	1	0	0	0	0	0	1
18.64	0	1	0	0	0	0	0	1
18.65	2	1.41421	0	0	0	0	0	1
18.67	2	1.41421	0	0	0	0	0	1
18.69	0	1	0	0	0	0	0	1
18.7	2	1.41421	0	0	0	0	0	1
18.72	2	1.41421	0	0	0	0	0	1
18.73	3	1.73205	0	0	0	0	0	1
18.75	6	2.44949	0	0	0	0	0	1
18.77	1	1	0	0	0	0	0	1
18.78	0	1	0	0	0	0	0	1
18.8	2	1.41421	0	0	0	0	0	1
18.81	1	1	0	0	0	0	0	1
18.83	1	1	0	0	0	0	0	1
18.84	3	1.73205	0	0	0	0	0	1
18.86	2	1.41421	0	0	0	0	0	1
18.88	5	2.23607	0	0	0	0	0	1
18.89	3	1.73205	0	0	0	0	0	1
18.91	2	1.41421	0	0	0	0	0	1
18.92	4	2	0	0	0	0	0	1
18.94	2	1.41421	0	0	0	0	0	1
18.95	1	1	0	0	0	0	0	1
18.97	1	1	0	0	0	0	0	1
18.99	0	1	0	0	0	0	0	1
19	1	1	0	0	0	0	0	1
19.02	2	1.41421	0	0	0	0	0	1
19.03	1	1	0	0	0	0	0	1
19.05	2	1.41421	0	0	0	0	0	1
19.07	3	1.73205	0	0	0	0	0	1
19.08	1	1	0	0	0	0	0	1
19.1	0	1	0	0	0	0	0	1
19.11	2	1.41421	0	0	0	0	0	1
19.13	1	1	0	0	0	0	0	1
19.14	2	1.41421	0	0	0	0	0	1
19.16	0	1	0	0	0	0	0	1
19.18	3	1.73205	0	0	0	0	0	1
19.19	1	1	0	0	0	0	0	1
19.21	4	2	0	0	0	0	0	1
19.22	1	1	0	0	0	0	0	1
19.24	3	1.73205	0	0	0	0	0	1
19.26	6	2.44949	0	0	0	0	0	1
19.27	1	1	0	0	0	0	0	1
19.29	0	1	0	0	0	0	0	1
19.3	3	1.73205	0	0	0	0	0	1
19.32	1	1	0	0	0	0	0	1
19.33	1	1	0	0	0	0	0	1
19.35	2	1.41421	0	0	0	0	0	1
19.37	1	1	0	0	0	0	0	1
19.38	0	1	0	0	0	0	0	1
19.4	0	1	0	0	0	0	0	1
19.41	3	1.73205	0	0	0	0	0	1
19.43	3	1.73205	0	0	0	0	0	1
19.45	4	2	0	0	0	0	0	1
19.46	1	1	0	0	0	0	0	1
19.48	1	1	0	0	0	0	0	1
19.49	4	2	0	0	0	0	0	1
19.51	3	1.73205	0	0	0	0	0	1
19.52	0	1	0	0	0	0	0	1
19.54	2	1.41421	0	0	0	0	0	1
19.56	1	1	0	0	0	0	0	1
19.57	2	1.41421	0	0	0	0	0	1
19.59	4	2	0	0	0	0	0	1
19.6	1	1	0	0	0	0	0	1
19.62	2	1.41421	0	0	0	0	0	1
19.64	2	1.41421	0	0	0	0	0	1
19.65	2	1.41421	0	0	0	0	0	1
19.67	0	1	0	0	0	0	0	1
19.68	2	1.41421	0	0	0	0	0	1
19.7	0	1	0	0	0	0	0	1
19.71	2	1.41421	0	0	0	0	0	1
19.73	1	1	0	0	0	0	0	1
19.75	1	1	0	0	0	0	0	1
19.76	1	1	0	0	0	0	0	1
19.78	0	1	0	0	0	0	0	1
19.79	1	1	0	0	0	0	0	1
19.81	3	1.73205	0	0	0	0	0	1
19.83	1	1	0	0	0	0	0	1
19.84	1	1	0	0	0	0	0	1
19.86	1	1	0	0	0	0	0	1
19.87	1	1	0	0	0	0	0	1
19.89	1	1	0	0	0	0	0	1
19.9	0	1	0	0	0	0	0	1
19.92	1	1	0	0	0	0	0	1
19.94	1	1	0	0	0	0	0	1
19.95	2	1.41421	0	0	0	0	0	1
19.97	2	1.41421	0	0	0	0	0	1
19.98	1	1	0	0	0	0	0	1
20	5	2.23607	0	0	0	0	0	1
20.02	0	1	0	0	0	0	0	1
20.03	5	2.23607	0	0	0	0	0	1
20.05	2	1.41421	0	0	0	0	0	1
20.06	0	1	0	0	0	0	0	1
20.08	4	2	0	0	0	0	0	1
20.09	1	1	0	0	0	0	0	1
20.11	1	1	0	0	0	0	0	1
20.13	3	1.73205	0	0	0	0	0	1
20.14	1	1	0	0	0	0	0	1
20.16	0	1	0	0	0	0	0	1
20.17	1	1	0	0	0	0	0	1
20.19	0	1	0	0	0	0	0	1
20.2	1	1	0	0	0	0	0	1
20.22	4	2	0	0	0	0	0	1
20.24	1	1	0	0	0	0	0	1
20.25	1	1	0	0	0	0	0	1
20.27	0	1	0	0	0	0	0	1
20.28	0	1	0	0	0	0	0	1
20.3	2	1.41421	0	0	0	0	0	1
20.32	3	1.73205	0	0	0	0	0	1
20.33	1	1	0	0	0	0	0	1
20.35	2	1.41421	0	0	0	0	0	1
20.36	2	1.41421	0	0	0	0	0	1
20.38	2	1.41421	0	0	0	0	0	1
20.39	2	1.41421	0	0	0	0	0	1
20.41	0	1	0	0	0	0	0	1
20.43	1	1	0	0	0	0	0	1
20.44	2	1.41421	0	0	0	0	0	1
20.46	1	1	0	0	0	0	0	1
20.47	1	1	0	0	0	0	0	1
20.49	2	1.41421	0	0	0	0	0	1
20.51	0	1	0	0	0	0	0	1
20.52	5	2.23607	0	0	0	0	0	1
20.54	0	1	0	0	0	0	0	1
20.55	0	1	0	0	0	0	0	1
20.57	1	1	0	0	0	0	0	1
20.58	2	1.41421	0	0	0	0	0	1
20.6	2	1.41421	0	0	0	0	0	1
20.62	1	1	0	0	0	0	0	1
20.63	2	1.41421	0	0	0	0	0	1
20.65	3	1.73205	0	0	0	0	0	1
20.66	0	1	0	0	0	0	0	1
20.68	1	1	0	0	0	0	0	1
20.7	1	1	0	0	0	0	0	1
20.71	1	1	0	0	0	0	0	1
20.73	3	1.73205	0	0	0	0	0	1
20.74	0	1	0	0	0	0	0	1
20.76	2	1.41421	0	0	0	0	0	1
20.77	1	1	0	0	0	0	0	1
20.79	0	1	0	0	0	0	0	1
20.81	1	1	0	0	0	0	0	1
20.82	6	2.44949	0	0	0	0	0	1
20.84	0	1	0	0	0	0	0	1
20.85	2	1.41421	0	0	0	0	0	1
20.87	2	1.41421	0	0	0	0	0	1
20.89	4	2	0	0	0	0	0	1
20.9	1	1	0	0	0	0	0	1
20.92	3	1.73205	0	0	0	0	0	1
20.93	0	1	0	0	0	0	0	1
20.95	2	1.41421	0	0	0	0	0	1
20.96	1	1	0	0	0	0	0	1
20.98	1	1	0	0	0	0	0	1
21	3	1.73205	0	0	0	0	0	1
21.01	1	1	0	0	0	0	0	1
21.03	0	1	0	0	0	0	0	1
21.04	2	1.41421	0	0	0	0	0	1
21.06	2	1.41421	0	0	0	0	0	1
21.08	2	1.41421	0	0	0	0	0	1
21.09	4	2	0	0	0	0	0	1
21.11	0	1	0	0	0	0	0	1
21.12	1	1	0	0	0	0	0	1
21.14	2	1.41421	0	0	0	0	0	1
21.15	1	1	0	0	0	0	0	1
21.17	3	1.73205	0	0	0	0	0	1
21.19	1	1	0	0	0	0	0	1
21.2	1	1	0	0	0	0	0	1
21.22	3	1.73205	0	0	0	0	0	1
21.23	5	2.23607	0	0	0	0	0	1
21.25	0	1	0	0	0	0	0	1
21.26	1	1	0	0	0	0	0	1
21.28	1	1	0	0	0	0	0	1
21.3	2	1.41421	0	0	0	0	0	1
21.31	1	1	0	0	0	0	0	1
21.33	0	1	0	0	0	0	0	1
21.34	1	1	0	0	0	0	0	1
21.36	1	1	0	0	0	0	0	1
21.38	0	1	0	0	0	0	0	1
21.39	2	1.41421	0	0	0	0	0	1
21.41	2	1.41421	0	0	0	0	0	1
21.42	3	1.73205	0	0	0	0	0	1
21.44	3	1.73205	0	0	0	0	0	1
21.45	1	1	0	0	0	0	0	1
21.47	1	1	0	0	0	0	0	1
21.49	1	1	0	0	0	0	0	1
21.5	0	1	0	0	0	0	0	1
21.52	3	1.73205	0	0	0	0	0	1
21.53	1	1	0	0	0	0	0	1
21.55	1	1	0	0	0	0	0	1
21.57	2	1.41421	0	0	0	0	0	1
21.58	0	1	0	0	0	0	0	1
21.6	2	1.41421	0	0	0	0	0	1
21.61	2	1.41421	0	0	0	0	0	1
21.63	0	1	0	0	0	0	0	1
21.64	3	1.73205	0	0	0	0	0	1
21.66	0	1	0	0	0	0	0	1
21.68	1	1	0	0	0	0	0	1
21.69	1	1	0	0	0	0	0	1
21.71	0	1	0	0	0	0	0	1
21.72	1	1	0	0	0	0	0	1
21.74	3	1.73205	0	0	0	0	0	1
21.76	2	1.41421	0	0	0	0	0	1
21.77	0	1	0	0	0	0	0	1
21.79	1	1	0	0	0	0	0	1
21.8	2	1.41421	0	0	0	0	0	1
21.82	0	1	0	0	0	0	0	1
21.83	0	1	0	0	0	0	0	1
21.85	1	1	0	0	0	0	0	1
21.87	2	1.41421	0	0	0	0	0	1
21.88	0	1	0	0	0	0	0	1
21.9	2	1.41421	0	0	0	0	0	1
21.91	2	1.41421	0	0	0	0	0	1
21.93	1	1	0	0	0	0	0	1
21.95	4	2	0	0	0	0	0	1
21.96	1	1	0	0	0	0	0	1
21.98	1	1	0	0	0	0	0	1
21.99	0	1	0	0	0	0	0	1
22.01	1	1	0	0	0	0	0	1
22.02	3	1.73205	0	0	0	0	0	1
22.04	3	1.73205	0	0	0	0	0	1
22.06	0	1	0	0	0	0	0	1
22.07	2	1.41421	0	0	0	0	0	1
22.09	2	1.41421	0	0	0	0	0	1
22.1	1	1	0	0	0	0	0	1
22.12	2	1.41421	0	0	0	0	0	1
22.14	0	1	0	0	0	0	0	1
22.15	2	1.41421	0	0	0	0	0	1
22.17	2	1.41421	0	0	0	0	0	1
22.18	3	1.73205	0	0	0	0	0	1
22.2	0	1	0	0	0	0	0	1
22.21	2	1.41421	0	0	0	0	0	1
22.23	1	1	0	0	0	0	0	1
22.25	4	2	0	0	0	0	0	1
22.26	2	1.41421	0	0	0	0	0	1
22.28	2	1.41421	0	0	0	0	0	1
22.29	0	1	0	0	0	0	0	1
22.31	0	1	0	0	0	0	0	1
22.32	4	2	0	0	0	0	0	1
22.34	1	1	0	0	0	0	0	1
22.36	2	1.41421	0	0	0	0	0	1
22.37	0	1	0	0	0	0	0	1
22.39	0	1	0	0	0	0	0	1
22.4	2	1.41421	0	0	0	0	0	1
22.42	0	1	0	0	0	0	0	1
22.44	0	1	0	0	0	0	0	1
22.45	0	1	0	0	0	0	0	1
22.47	2	1.41421	0	0	0	0	0	1
22.48	1	1	0	0	0	0	0	1
22.5	1	1	0	0	0	0	0	1
22.51	0	1	0	0	0	0	0	1
22.53	1	1	0	0	0	0	0	1
22.55	0	1	0	0	0	0	0	1
22.56	0	1	0	0	0	0	0	1
22.58	2	1.41421	0	0	0	0	0	1
22.59	1	1	0	0	0	0	0	1
22.61	1	1	0	0	0	0	0	1
22.63	0	1	0	0	0	0	0	1
22.64	0	1	0	0	0	0	0	1
22.66	2	1.41421	0	0	0	0	0	1
22.67	1	1	0	0	0	0	0	1
22.69	0	1	0	0	0	0	0	1
22.7	0	1	0	0	0	0	0	1
22.72	0	1	0	0	0	0	0	1
22.74	0	1	0	0	0	0	0	1
22.75	3	1.73205	0	0	0	0	0	1
22.77	0	1	0	0	0	0	0	1
22.78	0	1	0	0	0	0	0	1
22.8	0	1	0	0	0	0	0	1
22.82	2	1.41421	0	0	0	0	0	1
22.83	2	1.41421	0	0	0	0	0	1
22.85	1	1	0	0	0	0	0	1
22.86	3	1.73205	0	0	0	0	0	1
22.88	0	1	0	0	0	0	0	1
22.89	1	1	0	0	0	0	0	1
22.91	2	1.41421	0	0	0	0	0	1
22.93	0	1	0	0	0	0	0	1
22.94	2	1.41421	0	0	0	0	0	1
22.96	0	1	0	0	0	0	0	1
22.97	1	1	0	0	0	0	0	1
22.99	0	1	0	0	0	0	0	1
23.01	1	1	0	0	0	0	0	1
23.02	1	1	0	0	0	0	0	1
23.04	1	1	0	0	0	0	0	1
23.05	0	1	0	0	0	0	0	1
23.07	2	1.41421	0	0	0	0	0	1
23.08	0	1	0	0	0	0	0	1
23.1	0	1	0	0	0	0	0	1
23.12	0	1	0	0	0	0	0	1
23.13	3	1.73205	0	0	0	0	0	1
23.15	0	1	0	0	0	0	0	1
23.16	0	1	0	0	0	0	0	1
23.18	1	1	0	0	0	0	0	1
23.2	0	1	0	0	0	0	0	1
23.21	0	1	0	0	0	0	0	1
23.23	0	1	0	0	0	0	0	1
23.24	0	1	0	0	0	0	0	1
23.26	0	1	0	0	0	0	0	1
23.27	1	1	0	0	0	0	0	1
23.29	1	1	0	0	0	0	0	1
23.31	0	1	0	0	0	0	0	1
23.32	0	1	0	0	0	0	0	1
23.34	0	1	0	0	0	0	0	1
23.35	2	1.41421	0	0	0	0	0	1
23.37	0	1	0	0	0	0	0	1
23.38	3	1.73205	0	0	0	0	0	1
23.4	1	1	0	0	0	0	0	1
23.42	2	1.41421	0	0	0	0	0	1
23.43	1	1	0	0	0	0	0	1
23.45	0	1	0	0	0	0	0	1
23.46	0	1	0	0	0	0	0	1
23.48	0	1	0	0	0	0	0	1
23.5	1	1	0	0	0	0	0	1
23.51	2	1.41421	0	0	0	0	0	1
23.53	2	1.41421	0	0	0	0	0	1
23.54	1	1	0	0	0	0	0	1
23.56	0	1	0	0	0	0	0	1
23.57	0	1	0	0	0	0	0	1
23.59	1	1	0	0	0	0	0	1
23.61	2	1.41421	0	0	0	0	0	1
23.62	1	1	0	0	0	0	0	1
23.64	0	1	0	0	0	0	0	1
23.65	1	1	0	0	0	0	0	1
23.67	0	1	0	0	0	0	0	1
23.69	2	1.41421	0	0	0	0	0	1
23.7	0	1	0	0	0	0	0	1
23.72	2	1.41421	0	0	0	0	0	1
23.73	0	1	0	0	0	0	0	1
23.75	1	1	0	0	0	0	0	1
23.76	3	1.73205	0	0	0	0	0	1
23.78	1	1	0	0	0	0	0	1
23.8	2	1.41421	0	0	0	0	0	1
23.81	0	1	0	0	0	0	0	1
23.83	0	1	0	0	0	0	0	1
23.84	0	1	0	0	0	0	0	1
23.86	0	1	0	0	0	0	0	1
23.88	0	1	0	0	0	0	0	1
23.89	1	1	0	0	0	0	0	1
23.91	1	1	0	0	0	0	0	1
23.92	0	1	0	0	0	0	0	1
23.94	3	1.73205	0	0	0	0	0	1
23.95	0	1	0	0	0	0	0	1
23.97	2	1.41421	0	0	0	0	0	1
23.99	0	1	0	0	0	0	0	1
24	1	1	0	0	0	0	0	1
24.02	0	1	0	0	0	0	0	1
24.03	1	1	0	0	0	0	0	1
24.05	0	1	0	0	0	0	0	1
24.07	0	1	0	0	0	0	0	1
24.08	0	1	0	0	0	0	0	1
24.1	0	1	0	0	0	0	0	1
24.11	0	1	0	0	0	0	0	1
24.13	2	1.41421	0	0	0	0	0	1
24.14	1	1	0	0	0	0	0	1
24.16	2	1.41421	0	0	0	0	0	1
24.18	0	1	0	0	0	0	0	1
24.19	1	1	0	0	0	0	0	1
24.21	1	1	0	0	0	0	0	1
24.22	0	1	0	0	0	0	0	1
24.24	1	1	0	0	0	0	0	1
24.26	0	1	0	0	0	0	0	1
24.27	0	1	0	0	0	0	0	1
24.29	0	1	0	0	0	0	0	1
24.3	1	1	0	0	0	0	0	1
24.32	3	1.73205	0	0	0	0	0	1
24.33	4	2	0	0	0	0	0	1
24.35	2	1.41421	0	0	0	0	0	1
24.37	1	1	0	0	0	0	0	1
24.38	0	1	0	0	0	0	0	1
24.4	1	1	0	0	0	0	0	1
24.41	2	1.41421	0	0	0	0	0	1
24.43	0	1	0	0	0	0	0	1
24.45	0	1	0	0	0	0	0	1
24.46	5	2.23607	0	0	0	0	0	1
24.48	0	1	0	0	0	0	0	1
24.49	0	1	0	0	0	0	0	1
24.51	0	1	0	0	0	0	0	1
24.52	2	1.41421	0	0	0	0	0	1
24.54	1	1	0	0	0	0	0	1
24.56	2	1.41421	0	0	0	0	0	1
24.57	1	1	0	0	0	0	0	1
24.59	1	1	0	0	0	0	0	1
24.6	0	1	0	0	0	0	0	1
24.62	1	1	0	0	0	0	0	1
24.63	1	1	0	0	0	0	0	1
24.65	1	1	0	0	0	0	0	1
24.67	3	1.73205	0	0	0	0	0	1
24.68	0	1	0	0	0	0	0	1
24.7	0	1	0	0	0	0	0	1
24.71	2	1.41421	0	0	0	0	0	1
24.73	4	2	0	0	0	0	0	1
24.75	1	1	0	0	0	0	0	1
24.76	0	1	0	0	0	0	0	1
24.78	0	1	0	0	0	0	0	1
24.79	0	1	0	0	0	0	0	1
24.81	1	1	0	0	0	0	0	1
24.82	1	1	0	0	0	0	0	1
24.84	0	1	0	0	0	0	0	1
24.86	0	1	0	0	0	0	0	1
24.87	1	1	0	0	0	0	0	1
24.89	1	1	0	0	0	0	0	1
24.9	0	1	0	0	0	0	0	1
24.92	1	1	0	0	0	0	0	1
24.94	1	1	0	0	0	0	0	1
24.95	0	1	0	0	0	0	0	1
24.97	2	1.41421	0	0	0	0	0	1
24.98	1	1	0	0	0	0	0	1
25	1	1	0	0	0	0	0	1
25.01	0	1	0	0	0	0	0	1
25.03	2	1.41421	0	0	0	0	0	1
25.05	0	1	0	0	0	0	0	1
25.06	0	1	0	0	0	0	0	1
25.08	0	1	0	0	0	0	0	1
25.09	1	1	0	0	0	0	0	1
25.11	0	1	0	0	0	0	0	1
25.13	1	1	0	0	0	0	0	1
25.14	0	1	0	0	0	0	0	1
25.16	0	1	0	0	0	0	0	1
25.17	1	1	0	0	0	0	0	1
25.19	0	1	0	0	0	0	0	1
25.2	1	1	0	0	0	0	0	1
25.22	1	1	0	0	0	0	0	1
25.24	3	1.73205	0	0	0	0	0	1
25.25	1	1	0	0	0	0	0	1
25.27	0	1	0	0	0	0	0	1
25.28	2	1.41421	0	0	0	0	0	1
25.3	0	1	0	0	0	0	0	1
25.32	0	1	0	0	0	0	0	1
25.33	0	1	0	0	0	0	0	1
25.35	3	1.73205	0	0	0	0	0	1
25.36	0	1	0	0	0	0	0	1
25.38	1	1	0	0	0	0	0	1
25.39	0	1	0	0	0	0	0	1
25.41	1	1	0	0	0	0	0	1
25.43	1	1	0	0	0	0	0	1
25.44	0	1	0	0	0	0	0	1
25.46	1	1	0	0	0	0	0	1
25.47	0	1	0	0	0	0	0	1
25.49	0	1	0	0	0	0	0	1
25.51	2	1.41421	0	0	0	0	0	1
25.52	2	1.41421	0	0	0	0	0	1
25.54	0	1	0	0	0	0	0	1
25.55	1	1	0	0	0	0	0	1
25.57	1	1	0	0	0	0	0	1
25.58	1	1	0	0	0	0	0	1
25.6	1	1	0	0	0	0	0	1
25.62	0	1	0	0	0	0	0	1
25.63	0	1	0	0	0	0	0	1
25.65	0	1	0	0	0	0	0	1
25.66	2	1.41421	0	0	0	0	0	1
25.68	0	1	0	0	0	0	0	1
25.69	1	1	0	0	0	0	0	1
25.71	0	1	0	0	0	0	0	1
25.73	0	1	0	0	0	0	0	1
25.74	0	1	0	0	0	0	0	1
25.76	2	1.41421	0	0	0	0	0	1
25.77	0	1	0	0	0	0	0	1
25.79	1	1	0	0	0	0	0	1
25.81	0	1	0	0	0	0	0	1
25.82	0	1	0	0	0	0	0	1
25.84	0	1	0	0	0	0	0	1
25.85	1	1	0	0	0	0	0	1
25.87	1	1	0	0	0	0	0	1
25.88	1	1	0	0	0	0	0	1
25.9	2	1.41421	0	0	0	0	0	1
25.92	0	1	0	0	0	0	0	1
25.93	0	1	0	0	0	0	0	1
25.95	1	1	0	0	0	0	0	1
25.96	0	1	0	0	0	0	0	1
25.98	2	1.41421	0	0	0	0	0	1
26	0	1	0	0	0	0	0	1
26.01	1	1	0	0	0	0	0	1
26.03	0	1	0	0	0	0	0	1
26.04	0	1	0	0	0	0	0	1
26.06	2	1.41421	0	0	0	0	0	1
26.07	1	1	0	0	0	0	0	1
26.09	0	1	0	0	0	0	0	1
26.11	0	1	0	0	0	0	0	1
26.12	0	1	0	0	0	0	0	1
26.14	0	1	0	0	0	0	0	1
26.15	0	1	0	0	0	0	0	1
26.17	0	1	0	0	0	0	0	1
26.19	1	1	0	0	0	0	0	1
26.2	2	1.41421	0	0	0	0	0	1
26.22	1	1	0	0	0	0	0	1
26.23	1	1	0	0	0	0	0	1
26.25	3	1.73205	0	0	0	0	0	1
26.26	0	1	0	0	0	0	0	1
26.28	1	1	0	0	0	0	0	1
26.3	2	1.41421	0	0	0	0	0	1
26.31	1	1	0	0	0	0	0	1
26.33	0	1	0	0	0	0	0	1
26.34	0	1	0	0	0	0	0	1
26.36	0	1	0	0	0	0	0	1
26.38	1	1	0	0	0	0	0	1
26.39	0	1	0	0	0	0	0	1
26.41	0	1	0	0	0	0	0	1
26.42	2	1.41421	0	0	0	0	0	1
26.44	1	1	0	0	0	0	0	1
26.45	0	1	0	0	0	0	0	1
26.47	0	1	0	0	0	0	0	1
