# exported by fityk 0.8.7
#15-X:x	15-X:y	15-X:s	15-X:F(x)	15-X:%_3(x)	15-X:%_4(x)	15-X:a
6.84	37	6.08276	0.104774	0.104774	5.0227e-017	1
6.85	38	6.16441	0.125592	0.125592	7.71304e-017	1
6.87	29	5.38516	0.179609	0.179609	1.80743e-016	1
6.88	43	6.55744	0.214281	0.214281	2.7581e-016	1
6.9	41	6.40312	0.303556	0.303556	6.38213e-016	1
6.91	46	6.78233	0.360446	0.360446	9.67775e-016	1
6.93	36	6	0.50581	0.50581	2.21132e-015	1
6.95	41	6.40312	0.705335	0.705335	5.01043e-015	1
6.96	43	6.55744	0.830945	0.830945	7.51826e-015	1
6.98	42	6.48074	1.14781	1.14781	1.68214e-014	1
6.99	37	6.08276	1.34584	1.34584	2.50821e-014	1
7.01	36	6	1.84155	1.84155	5.54153e-014	1
7.03	35	5.91608	2.50401	2.50401	1.21407e-013	1
7.04	49	7	2.91296	2.91296	1.79134e-013	1
7.06	45	6.7082	3.92352	3.92352	3.87535e-013	1
7.07	48	6.9282	4.54276	4.54276	5.68208e-013	1
7.09	49	7	6.06113	6.06113	1.21384e-012	1
7.1	56	7.48331	6.98462	6.98462	1.76855e-012	1
7.12	34	5.83095	9.2314	9.2314	3.73071e-012	1
7.14	54	7.34847	12.1242	12.1242	7.80391e-012	1
7.15	50	7.07107	13.8618	13.8618	1.12513e-011	1
7.17	63	7.93725	18.0341	18.0341	2.32404e-011	1
7.18	62	7.87401	20.5213	20.5213	3.32963e-011	1
7.2	79	8.88819	26.4468	26.4468	6.79137e-011	1
7.22	77	8.77496	33.8689	33.8689	1.37362e-010	1
7.23	66	8.12404	38.2374	38.2374	1.94738e-010	1
7.25	74	8.60233	48.5074	48.5074	3.88938e-010	1
7.26	92	9.59166	54.5055	54.5055	5.47931e-010	1
7.28	77	8.77496	68.4938	68.4938	1.08063e-009	1
7.29	133	11.5326	76.6	76.6	1.5128e-009	1
7.31	122	11.0454	95.3522	95.3522	2.94613e-009	1
7.33	123	11.0905	117.949	117.949	5.68944e-009	1
7.34	157	12.53	130.872	130.872	7.88149e-009	1
7.36	187	13.6748	160.362	160.362	1.50296e-008	1
7.37	182	13.4907	177.093	177.093	2.06893e-008	1
7.39	227	15.0665	214.954	214.954	3.89587e-008	1
7.41	260	16.1245	259.269	259.269	7.27463e-008	1
7.42	304	17.4356	284.07	284.07	9.90932e-008	1
7.44	365	19.105	339.408	339.408	1.82713e-007	1
7.45	362	19.0263	370.121	370.121	2.47322e-007	1
7.47	460	21.4476	438.058	438.058	4.50309e-007	1
7.48	523	22.8692	475.443	475.443	6.05709e-007	1
7.5	514	22.6716	557.413	557.413	1.08901e-006	1
7.52	672	25.923	649.406	649.406	1.94154e-006	1
7.53	640	25.2982	699.293	699.293	2.58425e-006	1
7.55	766	27.6767	807.03	807.03	4.54955e-006	1
7.56	899	29.9833	864.924	864.924	6.01751e-006	1
7.58	923	30.3809	988.78	988.78	1.0461e-005	1
7.6	1064	32.619	1123.27	1123.27	1.80333e-005	1
7.61	1267	35.5949	1194.39	1194.39	2.36024e-005	1
7.63	1260	35.4965	1344.06	1344.06	4.01772e-005	1
7.64	1395	37.3497	1422.43	1422.43	5.22542e-005	1
7.66	1479	38.4578	1585.6	1585.6	8.78345e-005	1
7.67	1716	41.4246	1670.13	1670.13	0.000113519	1
7.69	1754	41.8808	1844.19	1844.19	0.000188422	1
7.71	1796	42.3792	2023.59	2023.59	0.00031013	1
7.72	2120	46.0435	2114.73	2114.73	0.000396624	1
7.74	2303	47.9896	2298.59	2298.59	0.000644631	1
7.75	2132	46.1736	2390.77	2390.77	0.000819232	1
7.77	2585	50.8429	2574.17	2574.17	0.0013148	1
7.79	2552	50.5173	2754.21	2754.21	0.00209247	1
7.8	2837	53.2635	2842.17	2842.17	0.00263141	1
7.82	2907	53.9166	3012.32	3012.32	0.00413532	1
7.83	3053	55.254	3093.85	3093.85	0.00516772	1
7.85	3220	56.745	3248.2	3248.19	0.00801936	1
7.86	3724	61.0246	3320.37	3320.36	0.00995842	1
7.88	3096	55.6417	3453.19	3453.17	0.0152599	1
7.9	3547	59.5567	3568.74	3568.72	0.0231878	1
7.91	3580	59.8331	3619.39	3619.36	0.0284934	1
7.93	3680	60.663	3705.29	3705.24	0.0427536	1
7.94	3863	62.153	3740.14	3740.09	0.0522056	1
7.96	3782	61.498	3792.86	3792.79	0.0773512	1
7.97	3935	62.7296	3810.48	3810.39	0.0938581	1
7.99	3820	61.8061	3827.82	3827.69	0.137322	1
8.01	3719	60.9836	3821.09	3820.89	0.199232	1
8.02	4174	64.6065	3808.72	3808.48	0.23922	1
8.04	3698	60.8112	3766.26	3765.92	0.342716	1
8.05	3825	61.8466	3736.37	3735.97	0.408915	1
8.07	3912	62.546	3660.01	3659.43	0.578484	1
8.09	3727	61.0492	3562.73	3561.92	0.811515	1
8.1	3674	60.6135	3506.8	3505.84	0.95814	1
8.12	4003	63.2693	3381.62	3380.3	1.32726	1
8.13	3120	55.857	3312.93	3311.38	1.55721	1
8.15	3263	57.1227	3164.86	3162.73	2.13007	1
8.16	3153	56.1516	3086.11	3083.62	2.4834	1
8.18	3087	55.5608	2920.82	2917.47	3.35439	1
8.2	2884	53.7029	2747.4	2742.91	4.49291	1
8.21	2563	50.6261	2658.48	2653.3	5.1834	1
8.23	2693	51.8941	2477.91	2471.06	6.85566	1
8.24	2348	48.4562	2386.91	2379.05	7.85953	1
8.26	2129	46.1411	2205.05	2194.78	10.2648	1
8.28	2111	45.9456	2025.35	2012.05	13.2939	1
8.29	1843	42.9302	1937.01	1921.93	15.0811	1
8.31	1820	42.6615	1764.61	1745.32	19.2866	1
8.32	1593	39.9124	1681.02	1659.27	21.7419	1
8.34	1466	38.2884	1520.07	1492.62	27.4562	1
8.35	1408	37.5233	1443.09	1412.33	30.7569	1
8.37	1333	36.5103	1296.87	1258.52	38.3536	1
8.39	1055	32.4808	1161.83	1114.4	47.426	1
8.4	1003	31.6702	1098.75	1046.18	52.5717	1
8.42	938	30.6268	981.845	917.653	64.1924	1
8.43	822	28.6705	928.118	857.409	70.7097	1
8.45	771	27.7669	830.251	744.993	85.2572	1
8.47	675	25.9808	745.184	643.247	101.936	1
8.48	684	26.1534	707.409	596.298	111.112	1
8.5	583	24.1454	641.195	510.011	131.183	1
8.51	557	23.6008	612.647	470.556	142.092	1
8.53	541	23.2594	564.331	398.675	165.656	1
8.54	538	23.1948	544.399	366.096	178.303	1
8.56	507	22.5167	512.518	307.251	205.267	1
8.58	564	23.7487	490.573	256.244	234.329	1
8.59	467	21.6102	483.037	233.457	249.58	1
8.61	482	21.9545	474.211	192.866	281.344	1
8.62	536	23.1517	472.657	174.886	297.771	1
8.64	480	21.9089	474.578	143.119	331.459	1
8.66	538	23.1948	482.255	116.386	365.869	1
8.67	533	23.0868	487.887	104.706	383.181	1
8.69	526	22.9347	502.004	84.3465	417.657	1
8.7	531	23.0434	510.193	75.5243	434.669	1
8.72	535	23.1301	528.103	60.2658	467.837	1
8.73	529	23	537.538	53.7077	483.831	1
8.75	567	23.8118	556.675	42.4534	514.222	1
8.77	590	24.2899	575.291	33.3464	541.945	1
8.78	580	24.0832	584.094	29.4843	554.609	1
8.8	547	23.388	600.122	22.9413	577.181	1
8.81	665	25.7876	607.143	20.1885	586.955	1
8.83	586	24.2074	618.745	15.5605	603.184	1
8.85	658	25.6515	626.589	11.918	614.671	1
8.86	632	25.1396	628.947	10.4056	618.541	1
8.88	719	26.8142	630.312	7.89472	622.417	1
8.89	500	22.3607	629.258	6.86033	622.398	1
8.91	562	23.7065	623.602	5.15593	618.446	1
8.92	626	25.02	618.997	4.45924	614.538	1
8.94	583	24.1454	606.3	3.31981	602.98	1
8.96	607	24.6374	589.14	2.456	586.684	1
8.97	560	23.6643	578.986	2.10745	576.879	1
8.99	565	23.7697	555.795	1.54441	554.251	1
9	605	24.5967	542.88	1.31898	541.561	1
9.02	486	22.0454	514.752	0.957489	513.794	1
9.03	534	23.1084	499.688	0.813869	498.874	1
9.05	454	21.3073	467.947	0.585251	467.362	1
9.07	446	21.1187	434.592	0.418206	434.173	1
9.08	409	20.2237	417.508	0.352685	417.156	1
9.1	396	19.8997	382.923	0.249647	382.674	1
9.11	363	19.0526	365.572	0.209541	365.362	1
9.13	394	19.8494	331.106	0.146926	330.959	1
9.15	293	17.1172	297.387	0.102374	297.285	1
9.16	263	16.2173	280.953	0.0852526	280.868	1
9.18	235	15.3297	249.186	0.0588423	249.127	1
9.19	265	16.2788	233.938	0.0487701	233.889	1
9.21	181	13.4536	204.889	0.0333447	204.856	1
9.22	159	12.6095	191.144	0.0275066	191.117	1
9.24	175	13.2288	165.313	0.0186295	165.294	1
9.26	139	11.7898	141.776	0.0125379	141.764	1
9.27	131	11.4455	130.883	0.0102615	130.872	1
9.29	122	11.0454	110.841	0.00684112	110.835	1
9.3	106	10.2956	101.682	0.00557261	101.676	1
9.32	88	9.38083	85.0326	0.00368015	85.0289	1
9.34	68	8.24621	70.5142	0.00241509	70.5118	1
9.35	59	7.68115	64.0107	0.00195182	64.0087	1
9.37	50	7.07107	52.4161	0.00126882	52.4149	1
9.38	52	7.2111	47.2826	0.00102059	47.2816	1
9.4	37	6.08276	38.2327	0.000657208	38.2321	1
9.41	36	6	34.2715	0.00052614	34.2709	1
9.43	38	6.16441	27.3645	0.000335616	27.3642	1
9.45	27	5.19615	21.6666	0.000212738	21.6664	1
9.46	19	4.3589	19.2186	0.000168974	19.2184	1
9.48	21	4.58258	15.0261	0.000106099	15.0259	1
9.49	15	3.87298	13.2445	8.38748e-005	13.2445	1
9.51	10	3.16228	10.2254	5.21694e-005	10.2254	1
9.53	4	2	7.82838	3.22449e-005	7.82835	1
9.54	6	2.44949	6.82807	2.52905e-005	6.82804	1
9.56	3	1.73205	5.1619	1.54844e-005	5.16189	1
9.57	9	3	4.474	1.20874e-005	4.47399	1
9.59	7	2.64575	3.33986	7.33098e-006	3.33985	1
9.6	2	1.41421	2.87657	5.69572e-006	2.87656	1
9.62	3	1.73205	2.12045	3.4219e-006	2.12044	1
9.64	8	2.82843	1.54999	2.0429e-006	1.54998	1
9.65	2	1.41421	1.32102	1.57474e-006	1.32101	1
9.67	7	2.64575	0.953518	9.31279e-007	0.953517	1
9.68	2	1.41421	0.80755	7.14477e-007	0.807549	1
9.7	4	2	0.575587	4.18552e-007	0.575586	1
9.72	1	1	0.406817	2.43653e-007	0.406817	1
9.73	4	2	0.340936	1.85463e-007	0.340936	1
9.75	1	1	0.237948	1.06947e-007	0.237948	1
9.76	4	2	0.19816	8.10213e-008	0.19816	1
9.78	4	2	0.136567	4.62811e-008	0.136567	1
9.79	2	1.41421	0.113016	3.48963e-008	0.113016	1
9.81	3	1.73205	0.0769115	1.97458e-008	0.0769115	1
9.83	4	2	0.0519025	1.11028e-008	0.0519025	1
9.84	1	1	0.0425028	8.30583e-009	0.0425028	1
9.86	4	2	0.0283227	4.62627e-009	0.0283227	1
9.87	3	1.73205	0.0230475	3.44451e-009	0.0230475	1
9.89	3	1.73205	0.0151657	1.90049e-009	0.0151657	1
9.91	4	2	0.00989572	1.042e-009	0.00989572	1
9.92	2	1.41421	0.00796838	7.6973e-010	0.00796838	1
9.94	4	2	0.00513424	4.18051e-010	0.00513424	1
9.95	2	1.41421	0.00410827	3.0736e-010	0.00410827	1
9.97	1	1	0.00261388	1.6536e-010	0.00261388	1
9.98	2	1.41421	0.0020784	1.21002e-010	0.0020784	1
10	2	1.41421	0.0013058	6.44861e-011	0.0013058	1
10.02	2	1.41421	0.000813523	3.41507e-011	0.000813523	1
10.03	2	1.41421	0.000640098	2.47936e-011	0.000640098	1
10.05	3	1.73205	0.000393787	1.30066e-011	0.000393787	1
10.06	3	1.73205	0.000307892	9.39831e-012	0.000307892	1
10.08	2	1.41421	0.00018704	4.88389e-012	0.00018704	1
10.1	1	1	0.000112672	2.52198e-012	0.000112672	1
10.11	3	1.73205	8.7174e-005	1.80802e-012	8.7174e-005	1
10.13	1	1	5.18549e-005	9.2485e-013	5.18549e-005	1
10.14	2	1.41421	3.98677e-005	6.599e-013	3.98677e-005	1
10.16	7	2.64575	2.34177e-005	3.34378e-013	2.34177e-005	1
10.17	6	2.44949	1.78911e-005	2.3746e-013	1.78911e-005	1
10.19	3	1.73205	1.03772e-005	1.1919e-013	1.03772e-005	1
10.21	0	1	5.96858e-006	5.94498e-014	5.96858e-006	1
10.22	4	2	4.51228e-006	4.1887e-014	4.51228e-006	1
10.24	2	1.41421	2.56276e-006	2.06957e-014	2.56276e-006	1
10.25	7	2.64575	1.92528e-006	1.45129e-014	1.92528e-006	1
10.27	3	1.73205	1.07976e-006	7.1031e-015	1.07976e-006	1
10.28	2	1.41421	8.06068e-007	4.95755e-015	8.06068e-007	1
10.3	1	1	4.464e-007	2.40354e-015	4.464e-007	1
10.32	5	2.23607	2.45145e-007	1.15797e-015	2.45145e-007	1
10.33	2	1.41421	1.81094e-007	8.01848e-016	1.81094e-007	1
10.35	4	2	9.82027e-008	3.82673e-016	9.82027e-008	1
10.36	1	1	7.20881e-008	2.63736e-016	7.20881e-008	1
10.38	2	1.41421	3.86015e-008	1.2468e-016	3.86015e-008	1
10.4	2	1.41421	2.04971e-008	5.85713e-017	2.04971e-008	1
10.41	6	2.44949	1.4889e-008	4.00499e-017	1.4889e-008	1
10.43	1	1	7.80681e-009	1.86372e-017	7.80681e-009	1
10.44	4	2	5.63518e-009	1.26836e-017	5.63518e-009	1
10.46	6	2.44949	2.91767e-009	5.84674e-018	2.91767e-009	1
10.47	3	1.73205	2.09282e-009	3.96024e-018	2.09282e-009	1
10.49	4	2	1.06999e-009	1.80835e-018	1.06999e-009	1
10.51	5	2.23607	5.42472e-010	8.2055e-019	5.42472e-010	1
10.52	4	2	3.85039e-010	5.51428e-019	3.85039e-010	1
10.54	4	2	1.92762e-010	2.47858e-019	1.92762e-010	1
10.55	4	2	1.3596e-010	1.6578e-019	1.3596e-010	1
10.57	2	1.41421	6.72122e-011	7.38136e-020	6.72122e-011	1
10.59	3	1.73205	3.29483e-011	3.26589e-020	3.29483e-011	1
10.6	4	2	2.29961e-011	2.16724e-020	2.29961e-011	1
10.62	2	1.41421	1.11317e-011	9.49868e-021	1.11317e-011	1
10.63	6	2.44949	7.72045e-012	6.27356e-021	7.72045e-012	1
10.65	5	2.23607	3.69036e-012	2.72372e-021	3.69036e-012	1
10.66	1	1	2.54338e-012	1.79043e-021	2.54338e-012	1
10.68	4	2	1.20049e-012	7.70011e-022	1.20049e-012	1
10.7	3	1.73205	5.61889e-013	3.29076e-022	5.61889e-013	1
10.71	4	2	3.83201e-013	2.14619e-022	3.83201e-013	1
10.73	4	2	1.77109e-013	9.08572e-023	1.77109e-013	1
10.74	3	1.73205	1.20027e-013	5.89763e-023	1.20027e-013	1
10.76	2	1.41421	5.47788e-014	2.4732e-023	5.47788e-014	1
10.78	4	2	2.4791e-014	1.03063e-023	2.4791e-014	1
10.79	2	1.41421	1.66251e-014	6.63736e-024	1.66251e-014	1
10.81	0	1	7.42961e-015	2.73986e-024	7.42961e-015	1
10.82	6	2.44949	4.95105e-015	1.75618e-024	4.95105e-015	1
10.84	5	2.23607	2.18484e-015	7.18114e-025	2.18484e-015	1
10.85	3	1.73205	1.44681e-015	4.58119e-025	1.44681e-015	1
10.87	0	1	6.30455e-016	1.85564e-025	6.30455e-016	1
10.89	2	1.41421	2.72423e-016	7.46914e-026	2.72423e-016	1
10.9	2	1.41421	1.78513e-016	4.7275e-026	1.78513e-016	1
10.92	0	1	7.61692e-017	1.88495e-026	7.61692e-017	1
10.93	2	1.41421	4.95981e-017	1.18742e-026	4.95981e-017	1
10.95	3	1.73205	2.08976e-017	4.68991e-027	2.08976e-017	1
10.97	3	1.73205	8.73121e-018	1.84071e-027	8.73121e-018	1
10.98	2	1.41421	5.62592e-018	1.15045e-027	5.62592e-018	1
11	2	1.41421	2.32109e-018	4.47278e-028	2.32109e-018	1
11.01	0	1	1.48618e-018	2.78231e-028	1.48618e-018	1
11.03	0	1	6.05467e-019	1.07154e-028	6.05467e-019	1
11.04	4	2	3.85239e-019	6.63409e-029	3.85239e-019	1
11.06	1	1	1.54978e-019	2.5309e-029	1.54978e-019	1
11.08	2	1.41421	6.1824e-020	9.59463e-030	6.1824e-020	1
11.09	2	1.41421	3.89252e-020	5.89356e-030	3.89252e-020	1
11.11	1	1	1.53334e-020	2.21321e-030	1.53334e-020	1
11.12	2	1.41421	9.59339e-021	1.35306e-030	9.59339e-021	1
11.14	3	1.73205	3.73164e-021	5.03331e-031	3.73164e-021	1
11.16	2	1.41421	1.43938e-021	1.86059e-031	1.43938e-021	1
11.17	1	1	8.91133e-022	1.12855e-031	8.91133e-022	1
11.19	4	2	3.3942e-022	4.13247e-032	3.3942e-022	1
11.2	2	1.41421	2.08817e-022	2.49475e-032	2.08817e-022	1
11.22	4	2	7.85384e-023	9.0491e-033	7.85384e-023	1
11.23	2	1.41421	4.80143e-023	5.4371e-033	4.80143e-023	1
11.25	5	2.23607	1.78323e-023	1.95361e-033	1.78323e-023	1
11.27	0	1	6.56735e-024	6.97539e-034	6.56735e-024	1
11.28	3	1.73205	3.97294e-024	4.15821e-034	3.97294e-024	1
11.3	3	1.73205	1.44483e-024	1.47072e-034	1.44483e-024	1
11.31	3	1.73205	8.68558e-025	8.72594e-035	8.68558e-025	1
11.33	4	2	3.11906e-025	3.05721e-035	3.11906e-025	1
11.34	4	2	1.86323e-025	1.80532e-035	1.86323e-025	1
11.36	3	1.73205	6.60711e-026	6.26555e-036	6.60711e-026	1
11.38	3	1.73205	2.32329e-026	2.16085e-036	2.32329e-026	1
11.39	3	1.73205	1.37335e-026	1.26599e-036	1.37335e-026	1
11.41	3	1.73205	4.76862e-027	4.32499e-037	4.76862e-027	1
11.42	2	1.41421	2.80111e-027	2.52195e-037	2.80111e-027	1
11.44	1	1	9.60424e-028	8.53461e-038	9.60424e-028	1
11.46	7	2.64575	3.26545e-028	2.87006e-038	3.26545e-028	1
11.47	3	1.73205	1.89808e-028	1.66042e-038	1.89808e-028	1
11.49	4	2	6.37258e-029	5.53118e-039	6.37258e-029	1
11.5	2	1.41421	3.68083e-029	3.18486e-039	3.68083e-029	1
11.52	6	2.44949	1.2203e-029	1.05095e-039	1.2203e-029	1
11.53	4	2	7.0042e-030	6.0228e-040	7.0042e-030	1
11.55	2	1.41421	2.29298e-030	1.9687e-040	2.29298e-030	1
11.57	4	2	7.44371e-031	6.39472e-041	7.44371e-031	1
11.58	1	1	4.2278e-031	3.63593e-041	4.2278e-031	1
11.6	4	2	1.35526e-031	1.1699e-041	1.35526e-031	1
11.61	3	1.73205	7.64908e-032	6.62046e-042	7.64908e-032	1
11.63	2	1.41421	2.42125e-032	2.11015e-042	2.42125e-032	1
11.65	3	1.73205	7.60006e-033	6.68341e-043	7.60006e-033	1
11.66	4	2	4.24459e-033	3.75244e-043	4.24459e-033	1
11.68	1	1	1.31563e-033	1.17731e-043	1.31563e-033	1
11.69	1	1	7.30151e-034	6.57886e-044	7.30151e-034	1
11.71	3	1.73205	2.23476e-034	2.04465e-044	2.23476e-034	1
11.72	5	2.23607	1.23245e-034	1.13717e-044	1.23245e-034	1
11.74	2	1.41421	3.72485e-035	3.50093e-045	3.72485e-035	1
11.76	4	2	1.11634e-035	1.07103e-045	1.11634e-035	1
11.77	3	1.73205	6.09212e-036	5.90997e-046	6.09212e-036	1
11.79	2	1.41421	1.80291e-036	1.791e-046	1.80291e-036	1
11.8	0	1	9.77706e-037	9.83611e-047	9.77706e-037	1
11.82	2	1.41421	2.85717e-037	2.95274e-047	2.85717e-037	1
11.84	4	2	8.27961e-038	8.8082e-048	8.27961e-038	1
11.85	1	1	4.44301e-038	4.79945e-048	4.44301e-038	1
11.87	2	1.41421	1.27137e-038	1.41822e-048	1.27137e-038	1
11.88	1	1	6.77952e-039	7.6912e-049	6.77952e-039	1
11.9	3	1.73205	1.91564e-039	2.25133e-049	1.91564e-039	1
11.91	0	1	1.01508e-039	1.21516e-049	1.01508e-039	1
11.93	1	1	2.83229e-040	3.52346e-050	2.83229e-040	1
11.95	3	1.73205	7.83648e-041	1.01523e-050	7.83648e-041	1
11.96	5	2.23607	4.10906e-041	5.43672e-051	4.10906e-041	1
11.98	1	1	1.12265e-041	1.55176e-051	1.12265e-041	1
11.99	5	2.23607	5.84962e-042	8.27068e-052	5.84962e-042	1
12.01	1	1	1.57816e-042	2.33841e-052	1.57816e-042	1
12.03	3	1.73205	4.22204e-043	6.56991e-053	4.22204e-043	1
12.04	2	1.41421	2.1769e-043	3.47418e-053	2.1769e-043	1
12.06	2	1.41421	5.75082e-044	9.66903e-054	5.75082e-044	1
12.07	3	1.73205	2.9465e-044	5.08886e-054	2.9465e-044	1
12.09	1	1	7.68631e-045	1.40295e-054	7.68631e-045	1
12.1	1	1	3.9134e-045	7.34897e-055	3.9134e-045	1
12.12	1	1	1.00806e-045	2.00696e-055	1.00806e-045	1
12.14	5	2.23607	2.57494e-046	5.44644e-056	2.57494e-046	1
12.15	2	1.41421	1.29729e-046	2.83056e-056	1.29729e-046	1
12.17	4	2	3.27218e-047	7.60917e-057	3.27218e-047	1
12.18	3	1.73205	1.6382e-047	3.93588e-057	1.6382e-047	1
12.2	5	2.23607	4.08026e-048	1.04809e-057	4.08026e-048	1
12.22	2	1.41421	1.00776e-048	2.77342e-058	1.00776e-048	1
12.23	3	1.73205	4.99252e-049	1.4233e-058	4.99252e-049	1
12.25	1	1	1.21761e-049	3.73082e-059	1.21761e-049	1
12.26	4	2	5.99422e-050	1.90559e-059	5.99422e-050	1
12.28	2	1.41421	1.44358e-050	4.948e-060	1.44358e-050	1
12.29	5	2.23607	7.06197e-051	2.51537e-060	7.06197e-051	1
12.31	6	2.44949	1.6794e-051	6.46981e-061	1.6794e-051	1
12.33	8	2.82843	3.96034e-052	1.65365e-061	3.96034e-052	1
12.34	2	1.41421	1.91712e-052	8.34047e-062	1.91712e-052	1
12.36	2	1.41421	4.46424e-053	2.1117e-062	4.46424e-053	1
12.37	1	1	2.14747e-053	1.06005e-062	2.14747e-053	1
12.39	3	1.73205	4.93792e-054	2.65864e-063	4.93792e-054	1
12.4	3	1.73205	2.36038e-054	1.32831e-063	2.36038e-054	1
12.42	2	1.41421	5.35946e-055	3.30007e-064	5.35946e-055	1
12.44	2	1.41421	1.20672e-055	8.14719e-065	1.20672e-055	1
12.45	2	1.41421	5.70793e-056	4.03853e-065	5.70793e-056	1
12.47	2	1.41421	1.26907e-056	9.87641e-066	1.26907e-056	1
12.48	3	1.73205	5.9651e-057	4.87259e-066	5.9651e-057	1
12.5	1	1	1.30962e-057	1.18039e-066	1.30962e-057	1
12.52	5	2.23607	2.85113e-058	2.84155e-067	2.85113e-058	1
12.53	4	2	1.32612e-058	1.39089e-067	1.32612e-058	1
12.55	5	2.23607	2.85087e-059	3.31674e-068	2.85087e-059	1
12.56	3	1.73205	1.31767e-059	1.61582e-068	1.31767e-059	1
12.58	1	1	2.79717e-060	3.81684e-069	2.79717e-060	1
12.59	6	2.44949	1.28472e-060	1.85068e-069	1.28472e-060	1
12.61	3	1.73205	2.69304e-061	4.33045e-070	2.69304e-061	1
12.63	2	1.41421	5.59789e-062	1.00692e-070	5.59789e-062	1
12.64	3	1.73205	2.54416e-062	4.84394e-071	2.54416e-062	1
12.66	6	2.44949	5.22213e-063	1.11571e-071	5.22213e-063	1
12.67	2	1.41421	2.35846e-063	5.34197e-072	2.35846e-063	1
12.69	1	1	4.78027e-064	1.21884e-072	4.78027e-064	1
12.71	2	1.41421	9.60777e-065	2.76344e-073	9.60777e-065	1
12.72	3	1.73205	4.29376e-065	1.31273e-073	4.29376e-065	1
12.74	3	1.73205	8.52175e-066	2.9483e-074	8.52175e-066	1
12.75	2	1.41421	3.78446e-066	1.39394e-074	3.78446e-066	1
12.77	4	2	7.41678e-067	3.10121e-075	7.41678e-067	1
12.78	5	2.23607	3.27304e-067	1.45931e-075	3.27304e-067	1
12.8	3	1.73205	6.33407e-068	3.21607e-076	6.33407e-068	1
12.82	3	1.73205	1.21552e-068	7.04312e-077	1.21552e-068	1
12.83	4	2	5.30801e-069	3.28819e-077	5.30801e-069	1
12.85	4	2	1.00584e-069	7.13325e-078	1.00584e-069	1
12.86	3	1.73205	4.36476e-070	3.31456e-078	4.36476e-070	1
12.88	4	2	8.16734e-071	7.12274e-079	8.16734e-071	1
12.9	1	1	1.51547e-071	1.521e-079	1.51547e-071	1
12.91	3	1.73205	6.50746e-072	7.01202e-080	6.50746e-072	1
12.93	2	1.41421	1.19234e-072	1.48326e-080	1.19234e-072	1
12.94	2	1.41421	5.08772e-073	6.80575e-081	5.08772e-073	1
12.96	2	1.41421	9.20516e-074	1.42607e-081	9.20516e-074	1
12.97	6	2.44949	3.90315e-074	6.51247e-082	3.90315e-074	1
12.99	3	1.73205	6.97339e-075	1.35177e-082	6.97339e-075	1
13.01	3	1.73205	1.23543e-075	2.78816e-083	1.23543e-075	1
13.02	1	1	5.18368e-076	1.26328e-083	5.18368e-076	1
13.04	5	2.23607	9.06847e-077	2.58111e-084	9.06847e-077	1
13.05	3	1.73205	3.78105e-077	1.16395e-084	3.78105e-077	1
13.07	2	1.41421	6.53174e-078	2.35576e-085	6.53174e-078	1
13.09	3	1.73205	1.1189e-078	4.73796e-086	1.1189e-078	1
13.1	3	1.73205	4.61642e-079	2.11979e-086	4.61642e-079	1
13.12	1	1	7.80889e-080	4.22322e-087	7.80889e-080	1
13.13	9	3	3.20156e-080	1.88058e-087	3.20156e-080	1
13.15	3	1.73205	5.3477e-081	3.71137e-088	5.3477e-081	1
13.16	3	1.73205	2.17871e-081	1.64485e-088	2.17871e-081	1
13.18	1	1	3.59356e-082	3.21559e-089	3.59356e-082	1
13.2	4	2	5.87757e-083	6.24675e-090	5.87757e-083	1
13.21	6	2.44949	2.36954e-083	2.74678e-090	2.36954e-083	1
13.23	2	1.41421	3.82699e-084	5.28577e-091	3.82699e-084	1
13.24	2	1.41421	1.53315e-084	2.31325e-091	1.53315e-084	1
13.26	2	1.41421	2.4451e-085	4.4096e-092	2.4451e-085	1
13.28	7	2.64575	3.86686e-086	8.35287e-093	3.86686e-086	1
13.29	2	1.41421	1.53292e-086	3.62683e-093	1.53292e-086	1
13.31	4	2	2.39387e-087	6.80541e-094	2.39387e-087	1
13.32	7	2.64575	9.4302e-088	2.94097e-094	9.43019e-088	1
13.34	6	2.44949	1.45419e-088	5.46651e-095	1.45419e-088	1
13.35	6	2.44949	5.69251e-089	2.35121e-095	5.69251e-089	1
13.37	6	2.44949	8.66814e-090	4.32915e-096	8.66814e-090	1
13.39	4	2	1.30887e-090	7.92087e-097	1.30887e-090	1
13.4	1	1	5.07003e-091	3.38011e-097	5.07002e-091	1
13.42	2	1.41421	7.55963e-092	6.12622e-098	7.55962e-092	1
13.43	3	1.73205	2.90988e-092	2.60194e-098	2.90988e-092	1
13.45	3	1.73205	4.28436e-093	4.67143e-099	4.28436e-093	1
13.46	4	2	1.63878e-093	1.97469e-099	1.63878e-093	1
13.48	0	1	2.38261e-094	3.51191e-100	2.3826e-094	1
13.5	1	1	3.43503e-095	6.20652e-101	3.43503e-095	1
13.51	5	2.23607	1.30017e-095	2.60299e-101	1.30017e-095	1
13.53	3	1.73205	1.85097e-096	4.5569e-102	1.85096e-096	1
13.54	3	1.73205	6.96191e-097	1.90213e-102	6.96189e-097	1
13.56	1	1	9.78696e-098	3.29858e-103	9.78693e-098	1
13.58	0	1	1.36431e-098	5.68427e-104	1.36431e-098	1
13.59	4	2	5.07783e-099	2.35408e-104	5.07781e-099	1
13.61	4	2	6.98981e-100	4.01847e-105	6.98977e-100	1
